"Anonymous" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill" "Fielding_Joseph" "Fielding_Tom" "Richardson_Clarissa" "Richardson_Pamela" "Sterne_Sentimental" "Sterne_Tristram" "Thackeray_Barry" "Thackeray_Pendennis" "Thackeray_Vanity" "Trollope_Barchester" "Trollope_Phineas" "Trollope_Prime"
"toil" 0.00878374421736839 0.00085755203196954 0.000927441605957885 0.000942403442913911 0.00192409447303863 0 0 0.00020707234900802 0.000227594463081902 0 0 0.00156760696958059 0.000280928073985218 0 0.00151638453489959 0.000379138294484296 0.000352600605767841
"torture" 0.0014639573695614 0.00514531219181724 0.000927441605957885 0.000942403442913911 0.00192409447303863 0.000730609620667485 0.000574285230245306 0.00062121704702406 0.00159316124157332 0.00245248313917842 0.0053425652861478 0.000783803484790293 0.00168556844391131 0.00164127612501272 0.000505461511633197 0.000758276588968592 0
"triumphant" 0 0.00085755203196954 0.000927441605957885 0.00251307584777043 0.00481023618259657 0 0.000574285230245306 0.00134597026855213 0.000227594463081902 0 0 0.00156760696958059 0.00168556844391131 0.000984765675007632 0.00303276906979918 0.00265396806139007 0.00246820424037488
"upward" 0 0.00085755203196954 0.000927441605957885 0.00314134480971304 0.00481023618259657 0 0.000574285230245306 0.00020707234900802 0 0 0 0 0 0 0 0 0
"vainly" 0.0117116589564912 0.00343020812787816 0 0.000314134480971304 0 0.000730609620667485 0.000287142615122653 0.00020707234900802 0.000227594463081902 0 0 0 0.000280928073985218 0.000656510450005088 0.00252730755816598 0.000758276588968592 0.000705201211535681
"varied" 0 0.00171510406393908 0 0.00157067240485652 0.00288614170955794 0 0.000861427845367959 0.00041414469801604 0 0 0.00053425652861478 0 0.000280928073985218 0 0 0.000379138294484296 0.000705201211535681
"warned" 0.0029279147391228 0.00171510406393908 0 0.00314134480971304 0.000481023618259657 0 0 0.00134597026855213 0.000227594463081902 0 0 0.00156760696958059 0.00309020881383739 0.00328255225002544 0.00252730755816598 0.00303310635587437 0.000352600605767841
"wery" 0 0 0 0 0 0 0 0 0 0 0 0 0.000280928073985218 0 0 0 0
"wiping" 0.0014639573695614 0.00171510406393908 0.000463720802978942 0 0.000962047236519313 0.000730609620667485 0.000574285230245306 0.00113889791954411 0.00113797231540951 0.00245248313917842 0.00587682181476258 0 0.000280928073985218 0.000656510450005088 0 0 0.000352600605767841
"wretch" 0.0043918721086842 0.00943307235166494 0 0.000628268961942608 0 0.0219182886200246 0.0143571307561326 0.0338563290628113 0.0175247736573065 0 0.00213702611445912 0.00627042787832235 0.00505670533173392 0.00886289107506869 0.00151638453489959 0.000758276588968592 0.00317340545191057
"ages" 0 0.00171510406393908 0 0.00345547929068434 0.00240511809129828 0.00292243848266994 0.00258428353610388 0.00020707234900802 0.000682783389245706 0.00735744941753525 0.00320553917168868 0 0.00168556844391131 0.000656510450005088 0.00101092302326639 0.00113741488345289 0.000352600605767841
"ann" 0.0380628916085964 0 0 0 0 0 0 0 0.000910377852327609 0 0 0 0.00505670533173392 0.00229778657501781 0 0 0
"ashby" 0.043918721086842 0 0.00278232481787365 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"assent" 0 0.00085755203196954 0.00139116240893683 0.00251307584777043 0.00192409447303863 0.000730609620667485 0.00172285569073592 0.00082828939603208 0.000455188926163804 0 0.00106851305722956 0.000783803484790293 0 0 0.00202184604653279 0.00454965953381155 0.00352600605767841
"assurances" 0 0.00085755203196954 0.000463720802978942 0.000314134480971304 0 0.00292243848266994 0.00373285399659449 0.00248486818809624 0.00432429479855614 0 0 0.000783803484790293 0.000280928073985218 0 0.000505461511633197 0.000379138294484296 0.00282080484614273
"attack" 0 0.00343020812787816 0 0.00408374825262695 0.00240511809129828 0.00584487696533988 0.00459428184196245 0.00041414469801604 0.000455188926163804 0.00245248313917842 0.0229730307304355 0.00391901742395147 0.00196649651789652 0.00328255225002544 0.00606553813959836 0.00909931906762311 0.00916761574996386
"attire" 0.0014639573695614 0.00085755203196954 0.000927441605957885 0 0 0.000730609620667485 0.000574285230245306 0.00020707234900802 0.000455188926163804 0 0 0 0.00168556844391131 0.000656510450005088 0.00151638453489959 0 0
"baffled" 0.0014639573695614 0 0 0 0.000962047236519313 0.000730609620667485 0 0.00072475322152807 0.000227594463081902 0 0.00160276958584434 0.000783803484790293 0 0.000328255225002544 0 0 0
"beach" 0 0 0 0.000314134480971304 0.000481023618259657 0 0 0.00010353617450401 0 0 0.00106851305722956 0 0.000561856147970435 0.000984765675007632 0 0 0
"borrowed" 0 0.00343020812787816 0.000927441605957885 0.00282721032874173 0.000481023618259657 0.00584487696533988 0.00143571307561326 0.00144950644305614 0.00136556677849141 0.00245248313917842 0.00213702611445912 0.00235141045437088 0.00252835266586696 0.00328255225002544 0.000505461511633197 0.000379138294484296 0.000352600605767841
"briefly" 0 0.00085755203196954 0.000927441605957885 0.00125653792388522 0.000481023618259657 0 0.000574285230245306 0.00227779583908822 0.00159316124157332 0 0 0.00313521393916117 0.000561856147970435 0.00131302090001018 0.000505461511633197 0 0
"brighter" 0.0029279147391228 0.00085755203196954 0.00185488321191577 0.000314134480971304 0.00240511809129828 0 0 0.00072475322152807 0.000910377852327609 0 0 0 0.000842784221955653 0 0.000505461511633197 0.000758276588968592 0.000352600605767841
"churchill^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"comment" 0 0.00171510406393908 0.00139116240893683 0 0.000962047236519313 0.000730609620667485 0.00315856876634918 0.00010353617450401 0.000227594463081902 0.00245248313917842 0.00213702611445912 0.00156760696958059 0 0.000328255225002544 0.000505461511633197 0.000379138294484296 0
"comparatively" 0.0014639573695614 0.00085755203196954 0.000463720802978942 0.00188480688582782 0.00144307085477897 0.000730609620667485 0 0.00062121704702406 0.000227594463081902 0 0 0 0 0.000328255225002544 0.00252730755816598 0.000758276588968592 0.00141040242307136
"conclude" 0.00585582947824559 0 0 0.00125653792388522 0 0.00219182886200245 0.0103371341444155 0.0082828939603208 0.00887618406019418 0 0.00106851305722956 0.00156760696958059 0.000280928073985218 0.000656510450005088 0.00101092302326639 0 0.000352600605767841
"condescension" 0.0014639573695614 0 0 0.000314134480971304 0.000481023618259657 0.00803670582734234 0.00258428353610388 0.0051768087252005 0.00546226711396565 0 0 0.000783803484790293 0.000842784221955653 0.00196953135001526 0.00101092302326639 0.000758276588968592 0
"confound" 0 0.00171510406393908 0.000927441605957885 0.00219894136679913 0.00144307085477897 0.000730609620667485 0.00143571307561326 0.00165657879206416 0.00182075570465522 0.00245248313917842 0.00213702611445912 0 0.00505670533173392 0 0 0 0.000352600605767841
"converse" 0.0043918721086842 0.00085755203196954 0.00185488321191577 0.00157067240485652 0.000962047236519313 0.00438365772400491 0.00287142615122653 0.00155304261756015 0.000910377852327609 0.00245248313917842 0.00160276958584434 0.00156760696958059 0.00112371229594087 0.000656510450005088 0.00353823058143238 0.000379138294484296 0
"creeping" 0.0029279147391228 0.00257265609590862 0.000927441605957885 0.00188480688582782 0.000481023618259657 0 0 0.00196718731557619 0.00136556677849141 0 0.00213702611445912 0 0 0.000328255225002544 0.000505461511633197 0 0.000705201211535681
"cruelly" 0 0.00171510406393908 0.000463720802978942 0.00251307584777043 0.000962047236519313 0.000730609620667485 0.00200999830585857 0.00238133201359223 0.000682783389245706 0.00245248313917842 0.00053425652861478 0 0.00224742459188174 0.00196953135001526 0.00151638453489959 0.000758276588968592 0.000352600605767841
"curse" 0.0014639573695614 0.00257265609590862 0.000463720802978942 0.000942403442913911 0.00192409447303863 0.00365304810333742 0.00401999661171714 0.0152198176520895 0.00204835016773712 0 0.0117536436295252 0.00235141045437088 0.00365206496180783 0.00229778657501781 0 0.00189569147242148 0.00105780181730352
"dashed" 0.0014639573695614 0.00771796828772586 0.000927441605957885 0.000314134480971304 0.00144307085477897 0 0.000287142615122653 0.00020707234900802 0.00250353909390092 0 0 0.00156760696958059 0.00252835266586696 0.000984765675007632 0.00101092302326639 0.000379138294484296 0
"delaford" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"desperation" 0.0014639573695614 0.00171510406393908 0.00139116240893683 0.000314134480971304 0.00240511809129828 0 0.000574285230245306 0.00041414469801604 0 0 0 0 0.000280928073985218 0 0 0 0
"disconcerted" 0 0 0 0 0 0.000730609620667485 0.000861427845367959 0.00134597026855213 0.000227594463081902 0 0.00053425652861478 0 0.000842784221955653 0.000656510450005088 0.000505461511633197 0 0.000352600605767841
"discussed" 0.0043918721086842 0.00171510406393908 0.00139116240893683 0.00219894136679913 0.000481023618259657 0 0.000574285230245306 0 0 0 0 0 0.00196649651789652 0.00196953135001526 0.00454915360469877 0.00909931906762311 0.0077572133268925
"dismiss" 0.0029279147391228 0.00257265609590862 0 0.00282721032874173 0 0.00219182886200245 0 0.00165657879206416 0.000682783389245706 0 0.00106851305722956 0.000783803484790293 0 0.000656510450005088 0.00101092302326639 0.000379138294484296 0.000705201211535681
"dispose" 0.0014639573695614 0 0.000463720802978942 0.000314134480971304 0.000481023618259657 0.00146121924133497 0.00143571307561326 0.00155304261756015 0.00113797231540951 0 0 0.000783803484790293 0.000280928073985218 0.000984765675007632 0.00202184604653279 0.000379138294484296 0
"dreamed" 0 0 0 0.000628268961942608 0.00288614170955794 0 0 0.00010353617450401 0.000455188926163804 0 0.00053425652861478 0.00156760696958059 0.000842784221955653 0.00131302090001018 0.00151638453489959 0.00151655317793718 0.00211560363460704
"earn" 0.0043918721086842 0.00257265609590862 0 0.000628268961942608 0.000962047236519313 0 0 0.00041414469801604 0.000227594463081902 0 0 0 0.00252835266586696 0 0.00151638453489959 0.00568707441726444 0.00246820424037488
"echo" 0 0.00085755203196954 0.000463720802978942 0.00376961377165565 0.000481023618259657 0.00146121924133497 0.000574285230245306 0.00031060852351203 0.000455188926163804 0 0.00053425652861478 0.000783803484790293 0.000280928073985218 0.000328255225002544 0.000505461511633197 0 0
"estimation" 0.0043918721086842 0 0 0.000314134480971304 0 0.00146121924133497 0.000574285230245306 0.00020707234900802 0.000455188926163804 0 0.00053425652861478 0.000783803484790293 0.00140464036992609 0.00131302090001018 0.00556007662796516 0.00417052123932726 0.00211560363460704
"exposed" 0.0029279147391228 0.00343020812787816 0.000927441605957885 0.00125653792388522 0.000481023618259657 0.00292243848266994 0.00401999661171714 0.00279547671160827 0.00250353909390092 0 0.00373979570030346 0 0.000280928073985218 0.000328255225002544 0 0 0.000352600605767841
"expressly" 0 0 0 0.00282721032874173 0 0 0.00172285569073592 0.00031060852351203 0 0 0.00106851305722956 0.000783803484790293 0.000561856147970435 0 0.00202184604653279 0.00113741488345289 0.000352600605767841
"fixing" 0.0014639573695614 0.00085755203196954 0.0032460456208526 0.00219894136679913 0.00240511809129828 0.00219182886200245 0 0.00072475322152807 0 0 0.00106851305722956 0.000783803484790293 0.000280928073985218 0.00196953135001526 0 0 0.000352600605767841
"flash" 0.0029279147391228 0.00085755203196954 0.00278232481787365 0.00251307584777043 0.00384818894607725 0 0.000287142615122653 0.00031060852351203 0 0 0 0.000783803484790293 0.000280928073985218 0.000656510450005088 0.000505461511633197 0 0.000352600605767841
"flattery" 0.00585582947824559 0.00085755203196954 0 0 0.000481023618259657 0.000730609620667485 0.00143571307561326 0.00062121704702406 0.000455188926163804 0.00245248313917842 0 0.000783803484790293 0.00140464036992609 0.00131302090001018 0.00303276906979918 0.000379138294484296 0.00105780181730352
"footing" 0.0014639573695614 0.00085755203196954 0 0.00251307584777043 0.00144307085477897 0.00292243848266994 0.00143571307561326 0.00186365114107218 0.000227594463081902 0.00245248313917842 0.00106851305722956 0 0.000561856147970435 0.000328255225002544 0.00151638453489959 0.00151655317793718 0.000352600605767841
"formidable" 0.0029279147391228 0 0.000927441605957885 0.00219894136679913 0.0033671653278176 0 0.000861427845367959 0.00041414469801604 0 0 0 0 0 0 0 0 0
"frosty" 0.0014639573695614 0.00257265609590862 0.000463720802978942 0.000314134480971304 0.00144307085477897 0 0 0.00031060852351203 0 0 0 0 0 0 0 0 0
"graham^s" 0 0 0 0 0 0 0 0 0 0 0.00053425652861478 0 0 0 0 0 0
"habitual" 0.00585582947824559 0.00257265609590862 0.00231860401489471 0.00691095858136868 0.0033671653278176 0 0.000574285230245306 0.00051768087252005 0.000455188926163804 0 0 0 0.000561856147970435 0.000656510450005088 0.000505461511633197 0 0.000352600605767841
"heap" 0.0014639573695614 0.00257265609590862 0.00139116240893683 0.00219894136679913 0.000962047236519313 0.00146121924133497 0.000861427845367959 0.00062121704702406 0.00204835016773712 0.00245248313917842 0 0 0.000842784221955653 0.00164127612501272 0 0.000758276588968592 0.000705201211535681
"holidays" 0.014639573695614 0 0.000927441605957885 0.000942403442913911 0.0076963778921545 0 0.000287142615122653 0.00010353617450401 0 0 0 0.000783803484790293 0.00393299303579305 0.00361080747502798 0 0.000758276588968592 0.0017630030288392
"huge" 0.0014639573695614 0.00600286422378678 0.000927441605957885 0.00219894136679913 0.00288614170955794 0.000730609620667485 0.000287142615122653 0.00041414469801604 0.000910377852327609 0.00245248313917842 0.00106851305722956 0.0125408557566447 0.00112371229594087 0.00459557315003562 0.0106146917442971 0.00151655317793718 0.00246820424037488
"humanity" 0.0014639573695614 0.00514531219181724 0 0 0.00144307085477897 0.00365304810333742 0.00401999661171714 0.00579802577222456 0.000910377852327609 0.00490496627835684 0.00480830875753302 0.000783803484790293 0.000280928073985218 0 0.00252730755816598 0 0.0017630030288392
"inconvenient" 0.0014639573695614 0 0.000463720802978942 0.00282721032874173 0.00240511809129828 0 0 0.00165657879206416 0.000227594463081902 0 0.00053425652861478 0.000783803484790293 0.000280928073985218 0.000328255225002544 0.00151638453489959 0.000379138294484296 0.000705201211535681
"instruction" 0.0102477015869298 0 0.000463720802978942 0.00219894136679913 0.0033671653278176 0.00438365772400491 0.00143571307561326 0.00227779583908822 0.00455188926163804 0 0.0026712826430739 0.00313521393916117 0.00112371229594087 0.00393906270003053 0 0.00113741488345289 0.00105780181730352
"insult" 0.0014639573695614 0.00514531219181724 0 0.00251307584777043 0.0033671653278176 0.00292243848266994 0.00229714092098122 0.00610863429573659 0.00523467265088375 0.00245248313917842 0.0053425652861478 0.00470282090874176 0.00224742459188174 0.00492382837503816 0.00808738418613115 0.00303310635587437 0.00458380787498193
"intending" 0.0014639573695614 0.00257265609590862 0.00278232481787365 0.00188480688582782 0.00144307085477897 0.00146121924133497 0.000861427845367959 0.00383083845664837 0.000910377852327609 0 0.00106851305722956 0 0.000280928073985218 0 0.00202184604653279 0.00151655317793718 0.00246820424037488
"issued" 0 0.0042877601598477 0.000927441605957885 0.00157067240485652 0.00240511809129828 0.00292243848266994 0.00258428353610388 0.00010353617450401 0.000455188926163804 0 0.00053425652861478 0.00548662439353205 0.00393299303579305 0.00328255225002544 0.000505461511633197 0.000379138294484296 0.000352600605767841
"lattice" 0 0.0128632804795431 0 0.000314134480971304 0.000481023618259657 0 0 0 0 0.00245248313917842 0.00160276958584434 0 0.000280928073985218 0.000328255225002544 0.000505461511633197 0 0
"melted" 0 0.00257265609590862 0.00231860401489471 0.00125653792388522 0.000481023618259657 0.000730609620667485 0.000287142615122653 0 0.000455188926163804 0.00245248313917842 0.00160276958584434 0.000783803484790293 0.00140464036992609 0.00164127612501272 0.000505461511633197 0 0.000352600605767841
"mercenary" 0 0 0 0.000628268961942608 0 0.000730609620667485 0 0 0.000455188926163804 0 0 0 0 0.000656510450005088 0 0.000379138294484296 0.000352600605767841
"misses" 0.00731978684780699 0 0.000463720802978942 0.000628268961942608 0 0.000730609620667485 0.000574285230245306 0.00093182557053609 0.00728302281862087 0.00245248313917842 0 0.000783803484790293 0.00196649651789652 0.00754987017505851 0.00101092302326639 0 0
"mission" 0.0014639573695614 0 0 0.000942403442913911 0 0 0 0 0 0 0 0.00235141045437088 0.00168556844391131 0.00262604180002035 0.00303276906979918 0.00113741488345289 0.00141040242307136
"nothink" 0 0 0 0 0 0 0 0 0 0 0 0 0.000280928073985218 0.000656510450005088 0 0 0
"ornaments" 0 0 0.00417348722681048 0.00251307584777043 0 0.00219182886200245 0.00114857046049061 0.00072475322152807 0.00113797231540951 0 0.00106851305722956 0.00391901742395147 0.00393299303579305 0.00426731792503307 0.00202184604653279 0 0.000352600605767841
"owner" 0.0014639573695614 0.0085755203196954 0.000927441605957885 0.00188480688582782 0 0.00292243848266994 0.00373285399659449 0.00051768087252005 0.000682783389245706 0.00245248313917842 0.00106851305722956 0.00156760696958059 0.0047757772577487 0.00426731792503307 0.00151638453489959 0.00379138294484296 0.000705201211535681
"parcel" 0.0014639573695614 0 0.000927441605957885 0 0.00192409447303863 0.00146121924133497 0.00229714092098122 0.0041414469801604 0.00455188926163804 0.0147148988350705 0.00160276958584434 0.00391901742395147 0.00280928073985218 0.00262604180002035 0.00151638453489959 0 0.000352600605767841
"patronage" 0.0014639573695614 0 0.000927441605957885 0.00157067240485652 0.000962047236519313 0.00146121924133497 0.000287142615122653 0 0 0 0 0.00156760696958059 0.00140464036992609 0.00361080747502798 0.00505461511633197 0.00303310635587437 0.00105780181730352
"pierre" 0 0 0 0 0 0 0 0 0 0.00490496627835684 0.00053425652861478 0 0.000280928073985218 0 0 0 0
"pit" 0 0.00257265609590862 0.000927441605957885 0.000628268961942608 0.000481023618259657 0.00292243848266994 0.000861427845367959 0.00062121704702406 0.000910377852327609 0 0 0 0.00252835266586696 0.00164127612501272 0.000505461511633197 0 0.000352600605767841
"politely" 0.0014639573695614 0 0.000463720802978942 0.000942403442913911 0 0 0.000287142615122653 0.00041414469801604 0.000682783389245706 0.00245248313917842 0 0.00156760696958059 0.00168556844391131 0 0.00101092302326639 0 0
"prominent" 0 0 0.00139116240893683 0.000942403442913911 0.000481023618259657 0.000730609620667485 0 0.00010353617450401 0 0.00245248313917842 0.00053425652861478 0 0 0 0.00151638453489959 0.000758276588968592 0.000352600605767841
"prompt" 0 0.00171510406393908 0.000463720802978942 0.000628268961942608 0.00192409447303863 0 0.000287142615122653 0.00031060852351203 0.000682783389245706 0.00245248313917842 0.00053425652861478 0.000783803484790293 0 0 0 0 0.000352600605767841
"punctual" 0 0 0.000463720802978942 0 0.00144307085477897 0 0.000287142615122653 0.00010353617450401 0.000227594463081902 0 0.00053425652861478 0 0.000561856147970435 0.000656510450005088 0.000505461511633197 0.00606621271174874 0
"recognition" 0.0014639573695614 0.00171510406393908 0.000927441605957885 0.00219894136679913 0.00288614170955794 0 0.000574285230245306 0 0 0.00245248313917842 0 0.00156760696958059 0.00280928073985218 0.00229778657501781 0 0.00113741488345289 0
"relationship" 0 0.00171510406393908 0 0.00125653792388522 0.000962047236519313 0 0 0.00134597026855213 0.000682783389245706 0 0 0.00156760696958059 0.000842784221955653 0.000656510450005088 0.00101092302326639 0 0
"represent" 0.0014639573695614 0.00257265609590862 0.00185488321191577 0.00439788273359825 0.00144307085477897 0.00219182886200245 0.00315856876634918 0.00155304261756015 0.000455188926163804 0.00245248313917842 0.00106851305722956 0.000783803484790293 0.00140464036992609 0.00164127612501272 0 0.00113741488345289 0.00282080484614273
"reverend" 0.0014639573695614 0.00171510406393908 0 0.000628268961942608 0.00192409447303863 0 0.000574285230245306 0.00165657879206416 0.00204835016773712 0 0.00053425652861478 0.00627042787832235 0.00393299303579305 0.0111606776500865 0.00353823058143238 0 0
"rome" 0.0029279147391228 0 0 0.0160208585295365 0 0.00146121924133497 0.00114857046049061 0.00082828939603208 0.000455188926163804 0.00980993255671367 0.00427405222891824 0.00313521393916117 0.00280928073985218 0.00196953135001526 0.00909830720939754 0.00189569147242148 0.0017630030288392
"rouse" 0.00585582947824559 0.00771796828772586 0.000927441605957885 0.00188480688582782 0.00144307085477897 0 0.000861427845367959 0.00020707234900802 0 0.00245248313917842 0.00213702611445912 0.00156760696958059 0.000280928073985218 0 0.000505461511633197 0 0.000705201211535681
"row" 0.0014639573695614 0.0042877601598477 0.00278232481787365 0.00282721032874173 0.00577228341911588 0 0.000574285230245306 0.00010353617450401 0.00113797231540951 0 0.00213702611445912 0.000783803484790293 0.01292269140332 0.00459557315003562 0.00101092302326639 0.00379138294484296 0.00705201211535681
"safety" 0 0.00085755203196954 0.000463720802978942 0.00157067240485652 0.000962047236519313 0.00730609620667485 0.00344571138147184 0.00538388107420852 0.00523467265088375 0.00245248313917842 0.00106851305722956 0.00156760696958059 0.000842784221955653 0.00196953135001526 0.00252730755816598 0.00227482976690578 0.00352600605767841
"salem" 0 0 0 0 0 0 0 0.00010353617450401 0 0 0 0 0.000280928073985218 0 0 0 0
"scream" 0.0043918721086842 0.00257265609590862 0 0 0.0033671653278176 0 0.00114857046049061 0.00041414469801604 0.000227594463081902 0 0.00053425652861478 0.00862183833269323 0.00196649651789652 0.00262604180002035 0.00101092302326639 0 0
"sensibility" 0 0 0.00278232481787365 0.00282721032874173 0.00192409447303863 0.00146121924133497 0.000574285230245306 0.00144950644305614 0 0.00490496627835684 0.00053425652861478 0.000783803484790293 0.00309020881383739 0.00229778657501781 0 0 0
"sensitive" 0.0014639573695614 0.0042877601598477 0.00185488321191577 0.00282721032874173 0.0033671653278176 0 0 0 0 0 0 0 0.000561856147970435 0.000656510450005088 0.000505461511633197 0.000758276588968592 0.00105780181730352
"shabby" 0.0014639573695614 0.00171510406393908 0.00139116240893683 0.00188480688582782 0.00240511809129828 0.00219182886200245 0.000574285230245306 0 0 0 0 0.00313521393916117 0.00618041762767479 0.00558033882504325 0.000505461511633197 0.000379138294484296 0
"sickly" 0.0014639573695614 0.00257265609590862 0.00139116240893683 0.00157067240485652 0.000481023618259657 0.00146121924133497 0 0 0.000682783389245706 0.00245248313917842 0.00053425652861478 0 0 0.00164127612501272 0 0 0
"snug" 0.0014639573695614 0.00085755203196954 0.000463720802978942 0 0 0.000730609620667485 0 0.00010353617450401 0 0 0 0.00235141045437088 0.00337113688782261 0.00623684927504834 0.00101092302326639 0.000758276588968592 0
"sorrows" 0.0014639573695614 0.00085755203196954 0.00649209124170519 0.00125653792388522 0.00192409447303863 0.000730609620667485 0.000574285230245306 0.00041414469801604 0 0.00490496627835684 0.00480830875753302 0.000783803484790293 0.00196649651789652 0.00196953135001526 0.00606553813959836 0.00113741488345289 0.00352600605767841
"souls" 0 0.00171510406393908 0.0120567408774525 0.00565442065748347 0.00288614170955794 0.00219182886200245 0.00143571307561326 0.00372730228214436 0.00273113355698283 0.00490496627835684 0.0106851305722956 0.00313521393916117 0.000842784221955653 0.00262604180002035 0.00151638453489959 0 0
"steep" 0.00731978684780699 0.00171510406393908 0.000463720802978942 0.000314134480971304 0.00192409447303863 0.00146121924133497 0.000287142615122653 0 0 0.00490496627835684 0.00106851305722956 0 0 0 0 0.000379138294484296 0
"stops" 0 0 0 0 0.00144307085477897 0 0.000861427845367959 0.00010353617450401 0.000455188926163804 0 0.00160276958584434 0 0.00112371229594087 0.000984765675007632 0 0.000758276588968592 0.000352600605767841
"swelled" 0.0014639573695614 0.00171510406393908 0.000927441605957885 0 0.00144307085477897 0 0 0.00082828939603208 0.000682783389245706 0 0 0 0.000280928073985218 0.000328255225002544 0.00101092302326639 0.000379138294484296 0
"tact" 0.0043918721086842 0 0.000463720802978942 0.000942403442913911 0.000481023618259657 0 0 0 0 0 0 0 0.000280928073985218 0 0.00353823058143238 0.000379138294484296 0.000705201211535681
"unseen" 0.0014639573695614 0.00085755203196954 0.00231860401489471 0 0.00192409447303863 0 0.000574285230245306 0.00134597026855213 0.000227594463081902 0 0 0 0.000561856147970435 0.000984765675007632 0.00202184604653279 0 0.000352600605767841
"unto" 0.0043918721086842 0 0.00231860401489471 0.000314134480971304 0.0033671653278176 0.00219182886200245 0.000861427845367959 0.00176011496656817 0.000682783389245706 0.00980993255671367 0.00747959140060692 0 0.000280928073985218 0 0.00151638453489959 0.000379138294484296 0
"vehemence" 0.0014639573695614 0.00257265609590862 0 0 0.000962047236519313 0.00292243848266994 0.000287142615122653 0.00424498315466441 0.000227594463081902 0 0.00106851305722956 0.000783803484790293 0 0.000328255225002544 0.00101092302326639 0 0.000352600605767841
"weep" 0.0043918721086842 0.00343020812787816 0.00231860401489471 0 0.000481023618259657 0 0.000574285230245306 0.00238133201359223 0.00113797231540951 0.00245248313917842 0.00053425652861478 0.00156760696958059 0.000561856147970435 0.00196953135001526 0 0.00113741488345289 0.00211560363460704
"wildly" 0 0.00343020812787816 0.000463720802978942 0.000628268961942608 0 0 0.00172285569073592 0.00155304261756015 0.000455188926163804 0 0 0.00548662439353205 0.00280928073985218 0.00262604180002035 0 0.000758276588968592 0
"wits" 0.0014639573695614 0.00514531219181724 0.000463720802978942 0.000942403442913911 0.00144307085477897 0.00219182886200245 0.00315856876634918 0.00134597026855213 0.00432429479855614 0 0.00160276958584434 0.00235141045437088 0.00112371229594087 0.000656510450005088 0.000505461511633197 0.000758276588968592 0.00105780181730352
"acceptance" 0 0 0 0.00345547929068434 0.000962047236519313 0.00146121924133497 0.000861427845367959 0.00300254906061629 0.00295872802006473 0 0 0.000783803484790293 0.000842784221955653 0.000328255225002544 0 0.00113741488345289 0.000705201211535681
"addresses" 0 0 0 0.000628268961942608 0.000481023618259657 0.00292243848266994 0.00459428184196245 0.00445205550367243 0.00250353909390092 0 0.00053425652861478 0.00548662439353205 0.000842784221955653 0.00131302090001018 0.00101092302326639 0.000379138294484296 0.000705201211535681
"adds" 0.0014639573695614 0 0.000463720802978942 0 0.000481023618259657 0 0.000574285230245306 0.00124243409404812 0.00318632248314663 0.00245248313917842 0.00213702611445912 0 0 0.000656510450005088 0.000505461511633197 0 0
"aim" 0.0014639573695614 0.00171510406393908 0.000463720802978942 0.00125653792388522 0.000481023618259657 0.00292243848266994 0.00143571307561326 0.00352022993313634 0.00136556677849141 0 0.00160276958584434 0.000783803484790293 0.00140464036992609 0.000656510450005088 0 0.00113741488345289 0.000352600605767841
"alley" 0 0.00085755203196954 0.000927441605957885 0 0 0 0 0.00020707234900802 0.000455188926163804 0.00245248313917842 0.00053425652861478 0.000783803484790293 0 0.000656510450005088 0 0.000379138294484296 0
"amends" 0 0.00171510406393908 0.00510092883276837 0.00314134480971304 0.0033671653278176 0.00438365772400491 0.00861427845367959 0.00352022993313634 0.00500707818780185 0 0.00106851305722956 0 0 0 0 0 0
"apartments" 0 0.00085755203196954 0 0 0 0.00219182886200245 0.000287142615122653 0.00331315758412832 0.00204835016773712 0.00245248313917842 0.00053425652861478 0.0164598731805962 0.0112371229594087 0.00951940152507377 0.000505461511633197 0.000379138294484296 0.000352600605767841
"apples" 0 0.00171510406393908 0.000927441605957885 0.000942403442913911 0 0 0.000287142615122653 0 0.000455188926163804 0 0 0 0.00140464036992609 0.000328255225002544 0.00101092302326639 0.000379138294484296 0
"attendant" 0.0029279147391228 0.00171510406393908 0 0.000942403442913911 0.000481023618259657 0 0.00114857046049061 0.00113889791954411 0.000682783389245706 0.00245248313917842 0 0.00313521393916117 0.00730412992361566 0.00393906270003053 0.00202184604653279 0.00113741488345289 0
"attractive" 0.0043918721086842 0.00085755203196954 0.000463720802978942 0.00157067240485652 0 0 0.000287142615122653 0.00020707234900802 0.000682783389245706 0 0 0.000783803484790293 0.000280928073985218 0.000656510450005088 0.00202184604653279 0.00151655317793718 0.000705201211535681
"audience" 0.0014639573695614 0.00085755203196954 0.00231860401489471 0.00596855513845477 0.00192409447303863 0.00146121924133497 0.0048814244570851 0.00258840436260025 0.00113797231540951 0.00245248313917842 0.00160276958584434 0.000783803484790293 0.00393299303579305 0.00393906270003053 0.00252730755816598 0.00265396806139007 0
"avenue" 0 0 0.000463720802978942 0.00345547929068434 0 0.000730609620667485 0.000287142615122653 0 0 0 0.0026712826430739 0.00235141045437088 0.00280928073985218 0.00361080747502798 0.00404369209306557 0 0
