"Austen_Emma" "Austen_Pride" "Austen_Sense" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"hateful" 0.000623258770809052 0 0.000836120401337793 0.00185488321191577 0.00219894136679913 0.00384818894607725
"hermitage" 0 0.000821490183192311 0 0.00927441605957885 0 0
"hindered" 0.000623258770809052 0 0 0.000463720802978942 0.00502615169554086 0.00144307085477897
"hit" 0.00186977631242716 0 0.000836120401337793 0.00231860401489471 0.00157067240485652 0.0033671653278176
"improve" 0.00436281139566337 0.00246447054957693 0.00418060200668896 0.000463720802978942 0.000942403442913911 0.000962047236519313
"intellectual" 0.00186977631242716 0 0 0 0.00471201721456956 0.00144307085477897
"justly" 0.0012465175416181 0.00246447054957693 0.00418060200668896 0.000927441605957885 0.00125653792388522 0.00240511809129828
"landlady" 0 0 0 0.00695581204468414 0.00188480688582782 0
"locket" 0 0 0 0.00973813686255779 0 0
"loneliness" 0.000623258770809052 0 0 0.00185488321191577 0.00282721032874173 0.0033671653278176
"maintain" 0.00249303508323621 0.000821490183192311 0 0.00278232481787365 0.00188480688582782 0.00192409447303863
"maintained" 0.00249303508323621 0.00164298036638462 0.00501672240802676 0.000927441605957885 0.000628268961942608 0.00240511809129828
"mankind" 0 0.000821490183192311 0.000836120401337793 0.00139116240893683 0.00408374825262695 0.00144307085477897
"meal" 0.00249303508323621 0 0.000836120401337793 0.00463720802978942 0.000314134480971304 0.00240511809129828
"mills" 0 0 0 0.00788325365064202 0 0.00192409447303863
"motion" 0.00311629385404526 0.000821490183192311 0.000836120401337793 0.0032460456208526 0.000942403442913911 0.00192409447303863
"needn^t" 0 0 0 0.00231860401489471 0.00157067240485652 0.00529125980085622
"nothin" 0 0 0 0.00695581204468414 0 0.00288614170955794
"numerous" 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.00139116240893683 0.00251307584777043 0.000481023618259657
"oak" 0 0 0 0.00649209124170519 0.00125653792388522 0.00144307085477897
"obeyed" 0 0.00246447054957693 0.000836120401337793 0.000927441605957885 0.00157067240485652 0.00481023618259657
"obtained" 0.00311629385404526 0.00328596073276924 0.00250836120401338 0 0.00282721032874173 0
"old-fashioned" 0.0012465175416181 0 0.000836120401337793 0.00278232481787365 0.00125653792388522 0.00384818894607725
"owing" 0.00186977631242716 0.00328596073276924 0 0.0032460456208526 0.00125653792388522 0.00144307085477897
"pained" 0.000623258770809052 0 0.00501672240802676 0.000927441605957885 0.00125653792388522 0.00384818894607725
"paris" 0 0 0 0 0.00659682410039738 0
"pitying" 0 0 0.00250836120401338 0.0032460456208526 0.00188480688582782 0.00240511809129828
"positively" 0.00623258770809052 0.00164298036638462 0.00167224080267559 0.00139116240893683 0.000942403442913911 0.000481023618259657
"presents" 0.0012465175416181 0.00246447054957693 0.000836120401337793 0.0032460456208526 0.00188480688582782 0.000962047236519313
"pretence" 0.00560932893728147 0.000821490183192311 0.00167224080267559 0.000463720802978942 0.00251307584777043 0
"promises" 0.00249303508323621 0.00246447054957693 0.00167224080267559 0.00139116240893683 0.00188480688582782 0.00144307085477897
"propose" 0.00311629385404526 0.00246447054957693 0.000836120401337793 0.000463720802978942 0.00314134480971304 0.000481023618259657
"protest" 0.00498607016647242 0.000821490183192311 0.00167224080267559 0.000463720802978942 0.00219894136679913 0.000962047236519313
"pulling" 0.000623258770809052 0 0 0.00185488321191577 0.00345547929068434 0.00240511809129828
"queen" 0.000623258770809052 0 0.000836120401337793 0.00278232481787365 0.00125653792388522 0.00432921256433691
"questioning" 0 0 0 0.00278232481787365 0.00314134480971304 0.00240511809129828
"recollected" 0.00186977631242716 0.0106793723815 0.00418060200668896 0 0 0
"refusing" 0.0012465175416181 0.00575043128234618 0.00167224080267559 0.000927441605957885 0.00157067240485652 0.00144307085477897
"rejoiced" 0.00186977631242716 0.0073934116487308 0.00501672240802676 0 0.000628268961942608 0.000481023618259657
"relationship" 0 0.00985788219830773 0.00250836120401338 0 0.00125653792388522 0.000962047236519313
"repeating" 0.0012465175416181 0.00492894109915386 0.00250836120401338 0.000927441605957885 0.000942403442913911 0.00240511809129828
"rights" 0.00311629385404526 0 0 0.00278232481787365 0.00188480688582782 0.00192409447303863
"salary" 0.00186977631242716 0 0 0.000463720802978942 0.00439788273359825 0.00144307085477897
"savings" 0 0 0.000836120401337793 0.000927441605957885 0.00219894136679913 0.00529125980085622
"scientific" 0 0 0 0.000463720802978942 0.00628268961942608 0
"score" 0.0012465175416181 0.00328596073276924 0.000836120401337793 0.00185488321191577 0.00219894136679913 0.00144307085477897
"scruple" 0.00685584647889957 0.00328596073276924 0.00418060200668896 0 0.000314134480971304 0
"sensitive" 0 0 0.000836120401337793 0.00185488321191577 0.00282721032874173 0.0033671653278176
"shared" 0.0012465175416181 0.00328596073276924 0.00250836120401338 0.000927441605957885 0.00251307584777043 0.000962047236519313
"shillings" 0 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.00345547929068434 0.00192409447303863
"sickly" 0.00249303508323621 0.00328596073276924 0.00334448160535117 0.00139116240893683 0.00157067240485652 0.000481023618259657
"sincerity" 0.00249303508323621 0.00328596073276924 0.00668896321070234 0 0.00125653792388522 0.000481023618259657
"sobbing" 0 0 0 0.00185488321191577 0.00219894136679913 0.00481023618259657
"soothe" 0.000623258770809052 0.000821490183192311 0.00334448160535117 0.00278232481787365 0.00188480688582782 0.00144307085477897
"spreading" 0.000623258770809052 0.000821490183192311 0.00334448160535117 0.000927441605957885 0.00251307584777043 0.00240511809129828
"steadily" 0.00311629385404526 0.00246447054957693 0.000836120401337793 0.00185488321191577 0.00188480688582782 0.000962047236519313
"streets" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00370976642383154 0.00125653792388522 0.00240511809129828
"susceptible" 0 0 0 0.00231860401489471 0.00314134480971304 0.00288614170955794
"suspicious" 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.000927441605957885 0.00408374825262695 0.000481023618259657
"threatened" 0.00249303508323621 0.000821490183192311 0.00167224080267559 0.00185488321191577 0.00251307584777043 0.000962047236519313
"throughout" 0.00249303508323621 0.00246447054957693 0.000836120401337793 0.0032460456208526 0.000314134480971304 0.00240511809129828
"thursday" 0 0.00328596073276924 0.00250836120401338 0.00463720802978942 0.000942403442913911 0.000481023618259657
"tommy" 0 0 0 0.00973813686255779 0 0
"treddles" 0 0 0 0.00973813686255779 0 0
"valued" 0.00249303508323621 0.00410745091596155 0.00585284280936455 0 0.00157067240485652 0
"vicarage" 0.0105953991037539 0 0 0.000463720802978942 0.000942403442913911 0
"visions" 0 0 0 0.00139116240893683 0.00314134480971304 0.00384818894607725
"wearing" 0 0 0.000836120401337793 0.00231860401489471 0.00251307584777043 0.0033671653278176
"witnessed" 0.00249303508323621 0.00328596073276924 0.00418060200668896 0 0.000628268961942608 0.00288614170955794
"yap" 0 0 0 0 0 0.0101014959834528
"abundance" 0.00311629385404526 0 0.00167224080267559 0.00231860401489471 0.000628268961942608 0.00288614170955794
"alternative" 0.0012465175416181 0.00246447054957693 0.000836120401337793 0.00139116240893683 0.00219894136679913 0.00192409447303863
"amazed" 0.00249303508323621 0.00410745091596155 0 0.00139116240893683 0.00157067240485652 0.00144307085477897
"ancient" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.000927441605957885 0.00282721032874173 0.00240511809129828
"answers" 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00185488321191577 0.00314134480971304 0.000962047236519313
"apples" 0.00934888156213578 0 0 0.000927441605957885 0.000942403442913911 0
"arisen" 0.0012465175416181 0.00410745091596155 0.00167224080267559 0.000463720802978942 0.00219894136679913 0.00144307085477897
"assembled" 0.00249303508323621 0.00492894109915386 0.00167224080267559 0.00185488321191577 0.00125653792388522 0
"astonishing" 0.00249303508323621 0 0.00334448160535117 0.000927441605957885 0.00188480688582782 0.00192409447303863
"bestowed" 0.0012465175416181 0.00657192146553849 0.00585284280936455 0 0.000628268961942608 0.000481023618259657
"bills" 0 0.000821490183192311 0 0.00139116240893683 0.00376961377165565 0.00192409447303863
"boyish" 0.000623258770809052 0 0.000836120401337793 0.00370976642383154 0.000628268961942608 0.00384818894607725
"brick" 0.000623258770809052 0 0 0.00231860401489471 0.00188480688582782 0.00384818894607725
"brother-in-law" 0.000623258770809052 0.00246447054957693 0.000836120401337793 0 0.00376961377165565 0.00144307085477897
"chamber" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00278232481787365 0.000628268961942608 0.00384818894607725
"channel" 0.000623258770809052 0 0 0.00185488321191577 0.00251307584777043 0.0033671653278176
"childlike" 0 0 0 0 0.00314134480971304 0.00481023618259657
"clearness" 0.00249303508323621 0 0 0.000927441605957885 0.00188480688582782 0.00384818894607725
"cloak" 0.000623258770809052 0 0 0.00370976642383154 0.00188480688582782 0.00240511809129828
"collected" 0.00560932893728147 0.00246447054957693 0.00418060200668896 0.000463720802978942 0.000628268961942608 0
"communicated" 0.00498607016647242 0.00246447054957693 0.00501672240802676 0.000463720802978942 0.000628268961942608 0
"comprehension" 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.000927441605957885 0.00125653792388522 0.00240511809129828
"congratulate" 0.00311629385404526 0.00575043128234618 0.00418060200668896 0 0.000628268961942608 0.000481023618259657
"connexion" 0.012465175416181 0 0 0 0 0
"cruelty" 0 0.00328596073276924 0.00585284280936455 0.000463720802978942 0.00188480688582782 0.000962047236519313
"deficient" 0.00311629385404526 0.00410745091596155 0.00418060200668896 0.000463720802978942 0.000314134480971304 0.00144307085477897
"deliberately" 0.0012465175416181 0.00164298036638462 0 0.00231860401489471 0.00219894136679913 0.00192409447303863
"denying" 0.00373955262485431 0.000821490183192311 0 0.00185488321191577 0.00125653792388522 0.00240511809129828
"depressed" 0.00373955262485431 0.00164298036638462 0.000836120401337793 0.000463720802978942 0.000628268961942608 0.00384818894607725
"despise" 0.000623258770809052 0.00246447054957693 0.00167224080267559 0.0032460456208526 0.00157067240485652 0.000962047236519313
"disturb" 0.00186977631242716 0.000821490183192311 0.00418060200668896 0.00231860401489471 0.00188480688582782 0
"divide" 0.0012465175416181 0.00246447054957693 0.00334448160535117 0.000463720802978942 0.000628268961942608 0.00384818894607725
"dressing" 0.000623258770809052 0.00328596073276924 0.00167224080267559 0.00185488321191577 0.00188480688582782 0.00144307085477897
"drugs" 0.000623258770809052 0 0 0.000463720802978942 0.00565442065748347 0
"dwell" 0.00249303508323621 0.00164298036638462 0.000836120401337793 0.000463720802978942 0.00282721032874173 0.00144307085477897
"earnestness" 0.00186977631242716 0.00164298036638462 0.00668896321070234 0.000927441605957885 0.00125653792388522 0.000481023618259657
"earthly" 0 0.000821490183192311 0.000836120401337793 0.00139116240893683 0.00282721032874173 0.00288614170955794
"educated" 0.00186977631242716 0.00164298036638462 0 0 0.00345547929068434 0.00192409447303863
"enemy" 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00139116240893683 0.00188480688582782 0.0033671653278176
"entertained" 0.00186977631242716 0.00575043128234618 0.00167224080267559 0 0.00251307584777043 0
"envy" 0.00373955262485431 0.00246447054957693 0.00167224080267559 0.00185488321191577 0.000628268961942608 0.00144307085477897
"examined" 0.0012465175416181 0.00328596073276924 0.00167224080267559 0.00139116240893683 0.00251307584777043 0.000481023618259657
"exasperating" 0 0 0 0.00139116240893683 0.00408374825262695 0.00192409447303863
"existed" 0.000623258770809052 0.00246447054957693 0.00250836120401338 0.000927441605957885 0.00282721032874173 0.000962047236519313
"feathers" 0 0.000821490183192311 0 0.00417348722681048 0.000314134480971304 0.00432921256433691
"firmness" 0 0.000821490183192311 0.00418060200668896 0.000463720802978942 0.00282721032874173 0.00192409447303863
"founded" 0 0.00164298036638462 0.00585284280936455 0.00139116240893683 0.00219894136679913 0.000481023618259657
"fourth" 0.000623258770809052 0.00164298036638462 0.00167224080267559 0.00185488321191577 0.00219894136679913 0.00192409447303863
"gentry" 0 0 0 0.00602837043872625 0.00157067240485652 0.000962047236519313
"goin" 0 0 0 0.00649209124170519 0 0.00288614170955794
"grasp" 0 0.000821490183192311 0 0.0032460456208526 0.00219894136679913 0.00240511809129828
"half-hour" 0.00373955262485431 0.00410745091596155 0 0.000927441605957885 0.000628268961942608 0.00240511809129828
"happening" 0.00249303508323621 0.00164298036638462 0.000836120401337793 0.00139116240893683 0.00125653792388522 0.00288614170955794
"hardness" 0 0 0.000836120401337793 0.00463720802978942 0.00157067240485652 0.00192409447303863
"harvest" 0 0 0 0.00602837043872625 0.00157067240485652 0.000962047236519313
"indirect" 0 0.00164298036638462 0 0.000927441605957885 0.00314134480971304 0.00288614170955794
"instruction" 0.000623258770809052 0.00164298036638462 0.00167224080267559 0.000463720802978942 0.00219894136679913 0.0033671653278176
"intelligent" 0.00249303508323621 0.00328596073276924 0.000836120401337793 0.00185488321191577 0.00188480688582782 0.000481023618259657
"intelligible" 0.00747910524970863 0.00328596073276924 0.000836120401337793 0 0.000942403442913911 0
"intensity" 0 0 0 0.00231860401489471 0.00251307584777043 0.0033671653278176
"invitations" 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.000463720802978942 0.00251307584777043 0.000962047236519313
"involved" 0.00373955262485431 0.00246447054957693 0.00418060200668896 0.000927441605957885 0.00125653792388522 0
"john^s" 0.0012465175416181 0 0.0133779264214047 0.000463720802978942 0.000314134480971304 0
"keeps" 0 0.00246447054957693 0.000836120401337793 0.00185488321191577 0.00282721032874173 0.00144307085477897
"lanes" 0 0.000821490183192311 0.00167224080267559 0.0032460456208526 0.00125653792388522 0.00288614170955794
"literature" 0.000623258770809052 0 0.000836120401337793 0.000927441605957885 0.00345547929068434 0.00240511809129828
"loamshire" 0 0 0 0.00881069525659991 0.000314134480971304 0
"lofty" 0 0.000821490183192311 0 0.00417348722681048 0.00188480688582782 0.00192409447303863
"masculine" 0 0 0 0.000463720802978942 0.00314134480971304 0.00432921256433691
"member" 0 0.000821490183192311 0 0 0.00376961377165565 0.0033671653278176
"mester" 0 0 0 0.00927441605957885 0 0
"mistakes" 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.00185488321191577 0.00345547929068434 0.000481023618259657
"mortified" 0.00498607016647242 0.00410745091596155 0.00167224080267559 0.000927441605957885 0.000628268961942608 0.000481023618259657
"named" 0.00623258770809052 0.000821490183192311 0.000836120401337793 0.00139116240893683 0.00157067240485652 0
"nerves" 0.00373955262485431 0.00328596073276924 0.00167224080267559 0.000927441605957885 0.00125653792388522 0.000962047236519313
"north" 0.000623258770809052 0.00492894109915386 0 0.00278232481787365 0.00188480688582782 0.000481023618259657
"oftener" 0.00249303508323621 0.00246447054957693 0.000836120401337793 0.000463720802978942 0.00251307584777043 0.00144307085477897
"oxford" 0.0012465175416181 0.000821490183192311 0.00836120401337793 0.000463720802978942 0.000314134480971304 0.00240511809129828
"papers" 0.00186977631242716 0.000821490183192311 0.00250836120401338 0.000927441605957885 0.00345547929068434 0
"parliament" 0 0 0.00167224080267559 0.000927441605957885 0.00471201721456956 0.000481023618259657
"penny" 0 0 0 0.0032460456208526 0.00188480688582782 0.0033671653278176
"perceptible" 0 0.000821490183192311 0.00250836120401338 0.00185488321191577 0.00157067240485652 0.0033671653278176
"picked" 0 0 0 0.00139116240893683 0.00314134480971304 0.0033671653278176
"pinch" 0 0 0 0.00139116240893683 0.00251307584777043 0.00432921256433691
"praised" 0.00311629385404526 0.00164298036638462 0.00250836120401338 0.00185488321191577 0.00188480688582782 0
"preoccupied" 0 0 0 0.00139116240893683 0.00376961377165565 0.00240511809129828
"provoking" 0.00373955262485431 0.00246447054957693 0.00250836120401338 0.000927441605957885 0.00157067240485652 0.000481023618259657
"pullet^s" 0 0 0 0 0 0.00962047236519313
"rapidity" 0.00186977631242716 0.00328596073276924 0.00334448160535117 0.000927441605957885 0.000942403442913911 0.00192409447303863
"reconciled" 0.00498607016647242 0.00164298036638462 0.00334448160535117 0.000463720802978942 0.000628268961942608 0.00144307085477897
"recovery" 0.000623258770809052 0.00246447054957693 0.00668896321070234 0 0.00125653792388522 0.00192409447303863
"reflecting" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00185488321191577 0.00157067240485652 0.0033671653278176
"relate" 0.00311629385404526 0.00903639201511542 0.00334448160535117 0 0 0
"repose" 0 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.00345547929068434 0.00144307085477897
"reputation" 0.000623258770809052 0.00246447054957693 0.000836120401337793 0.000927441605957885 0.00314134480971304 0.00144307085477897
"respectability" 0.000623258770809052 0.00410745091596155 0.000836120401337793 0 0.00157067240485652 0.00384818894607725
"revelation" 0 0 0 0 0.00471201721456956 0.00240511809129828
"revived" 0.00186977631242716 0.00246447054957693 0.00167224080267559 0.000927441605957885 0.00157067240485652 0.00240511809129828
"roses" 0 0 0 0.00463720802978942 0.00157067240485652 0.00240511809129828
"science" 0 0.000821490183192311 0 0.000463720802978942 0.00471201721456956 0.00144307085477897
"services" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.00219894136679913 0.00288614170955794
"shed" 0 0.000821490183192311 0.00250836120401338 0.00370976642383154 0.000314134480971304 0.0033671653278176
"shilling" 0.0012465175416181 0 0 0.00370976642383154 0.000314134480971304 0.00432921256433691
"slept" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00370976642383154 0.00157067240485652 0.00144307085477897
"slip" 0 0 0 0.00370976642383154 0.00251307584777043 0.00192409447303863
"snuff-box" 0 0 0 0 0.00188480688582782 0.00673433065563519
"startling" 0 0 0 0.0032460456208526 0.00188480688582782 0.0033671653278176
"striving" 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.00139116240893683 0.000628268961942608 0.00481023618259657
"struggles" 0.000623258770809052 0.00246447054957693 0 0.0032460456208526 0.00125653792388522 0.00240511809129828
"successful" 0.00186977631242716 0.00246447054957693 0.000836120401337793 0.00139116240893683 0.00188480688582782 0.00192409447303863
"tale" 0 0 0.000836120401337793 0.00185488321191577 0.00282721032874173 0.00288614170955794
"ties" 0.000623258770809052 0 0 0.000463720802978942 0.00188480688582782 0.00577228341911588
"timber" 0.000623258770809052 0 0.00250836120401338 0.00556464963574731 0.00125653792388522 0
"transient" 0 0.000821490183192311 0 0.00139116240893683 0.00188480688582782 0.00481023618259657
"tremulous" 0.000623258770809052 0 0 0.0032460456208526 0.000942403442913911 0.00432921256433691
"unwelcome" 0.00311629385404526 0.00328596073276924 0.00334448160535117 0.000463720802978942 0.00125653792388522 0.000962047236519313
"victual" 0 0 0 0.00695581204468414 0.000314134480971304 0.00192409447303863
"violence" 0.000623258770809052 0.00246447054957693 0.00334448160535117 0.00185488321191577 0.000942403442913911 0.00240511809129828
"vixen" 0 0 0 0.00927441605957885 0 0
"voluntarily" 0.00311629385404526 0.00492894109915386 0.00585284280936455 0 0.000628268961942608 0
"well-bred" 0.0012465175416181 0.00328596073276924 0.00334448160535117 0.000927441605957885 0.00188480688582782 0.000962047236519313
"whereupon" 0 0 0 0.00185488321191577 0.00314134480971304 0.00288614170955794
"winding" 0 0.000821490183192311 0.00334448160535117 0.00370976642383154 0.000628268961942608 0.00240511809129828
"youthful" 0.0012465175416181 0 0.00167224080267559 0.000927441605957885 0.00314134480971304 0.00192409447303863
"absolute" 0.00249303508323621 0.00328596073276924 0.00250836120401338 0.000927441605957885 0.00157067240485652 0.000481023618259657
"accommodation" 0.00373955262485431 0 0.00585284280936455 0 0.000942403442913911 0.00144307085477897
"accomplishment" 0.0012465175416181 0.00246447054957693 0.00167224080267559 0.000927441605957885 0.00282721032874173 0.000481023618259657
"acute" 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.00278232481787365 0.00157067240485652 0.00144307085477897
"adjusting" 0 0.000821490183192311 0.000836120401337793 0.000463720802978942 0.00282721032874173 0.0033671653278176
"ages" 0.0012465175416181 0 0.000836120401337793 0 0.00345547929068434 0.00240511809129828
"alacrity" 0.00186977631242716 0.00410745091596155 0.00167224080267559 0.000463720802978942 0.000628268961942608 0.00288614170955794
"amidst" 0.000623258770809052 0.00328596073276924 0.000836120401337793 0.00185488321191577 0.000942403442913911 0.00288614170955794
"appointment" 0 0.000821490183192311 0.00334448160535117 0.000463720802978942 0.00314134480971304 0.00144307085477897
"arm-chair" 0 0 0 0.00370976642383154 0.00157067240485652 0.00288614170955794
"arose" 0.00249303508323621 0.00410745091596155 0.00752508361204013 0 0.000314134480971304 0
"attracted" 0 0.00164298036638462 0.00250836120401338 0.00139116240893683 0.00157067240485652 0.00288614170955794
"attributed" 0.000623258770809052 0.00410745091596155 0.00334448160535117 0.000927441605957885 0.00188480688582782 0.000481023618259657
"august" 0.00186977631242716 0.000821490183192311 0 0.0032460456208526 0.00125653792388522 0.00192409447303863
"balls" 0.00311629385404526 0.00657192146553849 0.00250836120401338 0 0.000628268961942608 0.000481023618259657
"behaving" 0.00186977631242716 0 0 0.00139116240893683 0.00345547929068434 0.000962047236519313
"believes" 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00185488321191577 0.00282721032874173 0.00144307085477897
"benevolence" 0.00249303508323621 0.00246447054957693 0.00250836120401338 0 0.00125653792388522 0.00240511809129828
"biting" 0 0.000821490183192311 0 0.000463720802978942 0.00439788273359825 0.00144307085477897
"bold" 0 0.00164298036638462 0.00250836120401338 0.00185488321191577 0.00157067240485652 0.00240511809129828
"bond" 0.000623258770809052 0 0.00334448160535117 0.000927441605957885 0.00157067240485652 0.0033671653278176
"brave" 0 0 0 0.00278232481787365 0.00219894136679913 0.00288614170955794
"bruised" 0 0 0.000836120401337793 0.00370976642383154 0.00157067240485652 0.00240511809129828
"c" 0.00311629385404526 0 0.00501672240802676 0.000927441605957885 0.00125653792388522 0.000962047236519313
"coldly" 0.000623258770809052 0.00164298036638462 0 0.00231860401489471 0.00251307584777043 0.00144307085477897
"comforted" 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.00417348722681048 0.000942403442913911 0.000962047236519313
"comforts" 0.00498607016647242 0.00328596073276924 0.00334448160535117 0.000463720802978942 0.000314134480971304 0.000481023618259657
"committed" 0.00249303508323621 0 0 0.00231860401489471 0.00219894136679913 0.00144307085477897
"confirmed" 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.000927441605957885 0.00157067240485652 0.000962047236519313
"convenience" 0.00373955262485431 0.00246447054957693 0.00418060200668896 0 0.000942403442913911 0.000962047236519313
"converse" 0.000623258770809052 0.00328596073276924 0.00250836120401338 0.00185488321191577 0.00157067240485652 0.000962047236519313
"coolly" 0.00498607016647242 0.00328596073276924 0 0 0.00157067240485652 0.000962047236519313
"cordiality" 0.0012465175416181 0.00328596073276924 0.00501672240802676 0.000927441605957885 0.00125653792388522 0.000481023618259657
"counsel" 0.00249303508323621 0 0.00334448160535117 0.00370976642383154 0.000628268961942608 0.000481023618259657
"crushed" 0.000623258770809052 0 0 0.00231860401489471 0.00157067240485652 0.00384818894607725
"dagley" 0 0 0 0 0.00596855513845477 0
"deed" 0.000623258770809052 0 0.00167224080267559 0.00370976642383154 0.00125653792388522 0.00192409447303863
"distrust" 0.0012465175416181 0.00164298036638462 0.00585284280936455 0 0.00219894136679913 0.000481023618259657
"draught" 0.00311629385404526 0 0 0.00278232481787365 0.00125653792388522 0.00192409447303863
"drawer" 0 0 0 0.00463720802978942 0.00125653792388522 0.00240511809129828
"earliest" 0.000623258770809052 0.00492894109915386 0.00334448160535117 0.00139116240893683 0.00157067240485652 0
"endeavouring" 0.00186977631242716 0.00410745091596155 0.00836120401337793 0.000463720802978942 0 0
"entertainment" 0.00373955262485431 0.00492894109915386 0.000836120401337793 0.00139116240893683 0.000942403442913911 0
"entreaties" 0.00373955262485431 0.00328596073276924 0.00585284280936455 0.000463720802978942 0 0.000481023618259657
"excepting" 0.00810236402051768 0.00246447054957693 0.000836120401337793 0 0.000628268961942608 0
"exception" 0.00311629385404526 0.000821490183192311 0 0.000927441605957885 0.00125653792388522 0.0033671653278176
"excess" 0.000623258770809052 0.00164298036638462 0.00668896321070234 0.000927441605957885 0.00157067240485652 0.000481023618259657
"extravagance" 0.0012465175416181 0.00328596073276924 0.00250836120401338 0.000463720802978942 0.00188480688582782 0.00144307085477897
"faithful" 0.0012465175416181 0.00246447054957693 0.000836120401337793 0.00278232481787365 0.00157067240485652 0.000962047236519313
"fits" 0.000623258770809052 0 0 0.0032460456208526 0.00188480688582782 0.00240511809129828
"foresee" 0.00186977631242716 0.000821490183192311 0.00334448160535117 0.00139116240893683 0.00188480688582782 0.000962047236519313
"forsaken" 0 0 0 0.00370976642383154 0.00188480688582782 0.00240511809129828
"glowing" 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.00231860401489471 0.00188480688582782 0.00144307085477897
"granted" 0.00311629385404526 0 0.00167224080267559 0.00139116240893683 0.00219894136679913 0.000962047236519313
"gypsy" 0 0 0 0 0.00125653792388522 0.00721535427389485
"hev" 0 0 0 0.00185488321191577 0.00157067240485652 0.00481023618259657
"hunting" 0.000623258770809052 0.000821490183192311 0 0.00185488321191577 0.00345547929068434 0.000962047236519313
"idleness" 0.000623258770809052 0.00164298036638462 0.00334448160535117 0.00139116240893683 0.00125653792388522 0.00240511809129828
"imagining" 0.0012465175416181 0 0.00167224080267559 0.00139116240893683 0.00345547929068434 0.000481023618259657
"impertinent" 0.0012465175416181 0.00492894109915386 0.00585284280936455 0.000463720802978942 0.000942403442913911 0
"indignantly" 0.0012465175416181 0 0.000836120401337793 0.00139116240893683 0.00251307584777043 0.00240511809129828
"inevitably" 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.000463720802978942 0.00251307584777043 0.00192409447303863
"instinct" 0 0 0 0.00231860401489471 0.00157067240485652 0.00432921256433691
"inviting" 0.00249303508323621 0.00246447054957693 0.00418060200668896 0.000927441605957885 0.000942403442913911 0.000962047236519313
"jonathan" 0 0 0 0.00881069525659991 0 0
"joys" 0 0 0.000836120401337793 0.00370976642383154 0.00219894136679913 0.00144307085477897
"king^s" 0 0 0 0.000463720802978942 0.00157067240485652 0.00625330703737554
"knock" 0.000623258770809052 0 0 0.00278232481787365 0.00219894136679913 0.00240511809129828
"languid" 0.000623258770809052 0 0.00418060200668896 0.00139116240893683 0.00219894136679913 0.00144307085477897
"leather" 0.000623258770809052 0 0 0.00231860401489471 0.00282721032874173 0.00192409447303863
"legal" 0.000623258770809052 0.000821490183192311 0.00250836120401338 0 0.00376961377165565 0.000962047236519313
"lessen" 0.00249303508323621 0.00328596073276924 0.00585284280936455 0.000927441605957885 0.000314134480971304 0.000481023618259657
"lisbeth^s" 0 0 0 0.00881069525659991 0 0
"lorton" 0 0 0 0 0 0.00913944874693347
"march" 0.000623258770809052 0.00164298036638462 0.00250836120401338 0.00278232481787365 0.00188480688582782 0.000481023618259657
"mass" 0 0 0.000836120401337793 0.000463720802978942 0.00376961377165565 0.00240511809129828
"meditation" 0 0.000821490183192311 0.00250836120401338 0.000463720802978942 0.00282721032874173 0.00240511809129828
"michaelmas" 0.000623258770809052 0.00164298036638462 0.00334448160535117 0.00463720802978942 0.000628268961942608 0
"miller" 0 0 0 0 0 0.00913944874693347
"mornings" 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.00139116240893683 0.00188480688582782 0.00288614170955794
"mortals" 0.000623258770809052 0 0 0 0.00502615169554086 0.000962047236519313
"mudport" 0 0 0 0 0 0.00913944874693347
"mun" 0 0 0 0.00788325365064202 0 0.000962047236519313
"natures" 0 0 0 0.0032460456208526 0.00188480688582782 0.00288614170955794
"neglected" 0.00186977631242716 0.00164298036638462 0.00167224080267559 0.00185488321191577 0.00188480688582782 0.000962047236519313
"nights" 0.00186977631242716 0 0.00167224080267559 0.00231860401489471 0.00157067240485652 0.00192409447303863
"noticing" 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.00231860401489471 0.00157067240485652 0.00192409447303863
