ID;OWNER_AGE;OWNER_SEX;NEIGHBORHOOD;BREED;BIRTHYEAR;SEX;COLOR
88565;41-50;w;9;Chihuahua;2011;m;beige
88565;41-50;w;9;Chihuahua;2013;m;braun/weiss
88567;61-70;w;6;Golden Retriever;2004;m;schwarz
88571;51-60;w;3;Collie;2005;w;blue/merle
88572;71-80;w;4;Yorkshire Terrier;2007;w;blue/tan
88575;51-60;w;12;Labrador Retriever;2005;m;schwarz
88579;61-70;w;2;Malteser;2004;w;weiss
88580;51-60;w;9;Mischling klein;2004;w;beige
88582;61-70;w;9;Pekingese;2004;m;beige
88585;41-50;w;11;Jack Russel Terrier;2004;m;tricolor
88585;41-50;w;11;Pinscher;2014;w;schwarz/braun
88590;21-30;w;12;Chow Chow;2004;m;beige
88594;71-80;m;2;Labrador Retriever;2010;m;blondfarben
88595;21-30;w;12;Papillon;2005;w;rot/schwarz
88601;61-70;m;6;Labrador Retriever;2005;m;schwarz
88609;61-70;w;1;Shiba Inu;2005;m;rot/weiss
88614;51-60;w;7;Flat Coated Retriever;2005;w;schwarz
88614;51-60;w;7;Flat Coated Retriever;2013;w;schwarz
88616;41-50;m;3;Tibet Terrier;2005;m;schwarz/weiss
88617;41-50;w;12;Spitz;2012;w;schwarz
88618;51-60;m;7;Foxterrier;2005;w;weiss/braun
88625;51-60;w;2;Lhasa Apso;2005;w;zobel
88626;51-60;w;11;Labrador Retriever;2015;m;gelb
88627;51-60;m;2;Labrador Retriever;2005;m;hellbraun
88628;61-70;w;2;English Cocker Spaniel;2005;m;tricolor
88630;61-70;w;2;Golden Retriever;2004;w;braun
88632;71-80;w;8;Tibet Terrier;2005;w;zobel/weiss
88634;41-50;w;4;Jack Russel Terrier;2005;m;tricolor
88636;51-60;m;9;Französische Bulldogge;2010;m;beige/schwarz
88642;81-90;m;10;Chow Chow;2005;m;rotbraun
88647;41-50;w;11;Volpino;2004;m;weiss
88650;51-60;w;11;Lhasa Apso;2012;m;schwarz/braun/weiss
88650;51-60;w;11;Lhasa Apso;2011;m;beige
88652;71-80;m;12;Phalène;2016;m;tricolor
88654;51-60;w;6;Basset Griffon vendéen;2005;w;weiss/braun/schwarz
88656;31-40;w;10;Berger blanc Suisse;2014;w;weiss
88657;61-70;w;3;Cairn Terrier;2005;w;rot
88660;61-70;w;9;Golden Retriever;2016;w;schwarz
88663;61-70;w;11;Golden Retriever;2005;m;beige
88664;41-50;m;8;Continental Bulldog;2015;w;rot/weiss
88664;41-50;m;8;Jack Russel Terrier;2014;m;tricolor
88665;31-40;w;3;Podenco Ibicenco;2005;w;rot/weiss
88670;51-60;w;4;Havaneser;2012;m;tricolor
88671;71-80;m;1;Mischling klein;2014;w;schwarz/weiss
88672;51-60;m;4;Jagdhund;2005;m;schwarz
88676;51-60;w;1;Belgischer Schäfer;2010;m;silber
88677;61-70;w;11;Französische Bulldogge;2016;m;schwarz gestromt
88678;51-60;w;10;Papillon;2013;w;tricolor
88678;51-60;w;10;Papillon;2013;w;tricolor
88684;61-70;m;2;Appenzeller;2004;m;schwarz/weiss
88686;51-60;m;12;Pinscher;2005;m;schwarz
88689;51-60;w;9;Labrador Retriever;2005;w;schwarz
88692;71-80;m;7;Mischling klein;2005;w;schwarz/braun
88703;41-50;w;12;Deutscher Schäfer;2014;w;schwarz/braun
88708;41-50;w;2;Appenzeller;2005;w;schwarz/weiss/braun
88710;41-50;m;8;Polski Owczarek Nizinny;2005;w;weiss
88712;71-80;w;11;Schäfer;2011;m;weiss
88717;31-40;w;10;Pudel;2008;m;schwarz
88723;51-60;w;10;Malteser;2005;w;weiss
88724;51-60;w;9;Mischling klein;2000;w;schwarz/braun
88740;61-70;w;6;Golden Retriever;2015;m;golden
88741;61-70;m;2;Tibet Terrier;2005;m;weiss/schwarz
88742;51-60;w;12;Labrador Retriever;2014;w;schwarz
88743;41-50;m;2;Mischling klein;2008;w;schwarz/weiss
88751;41-50;w;12;Pinscher;2003;w;braun
88752;51-60;w;2;Grosspudel;2004;w;weiss
88755;41-50;w;2;Scottish Terrier;2003;w;schwarz/rot
88762;51-60;w;10;Pinscher;2004;w;beige
88770;61-70;w;11;Dachshund;2006;m;rot
88772;51-60;w;2;Cattle Dog;2005;m;tricolor
88774;31-40;m;5;Rauhaar Dackel;2003;w;braun/gold
88777;61-70;w;7;Cairn Terrier;2005;m;beige
88780;41-50;m;4;Zwergspitz;2005;m;hellbraun
88783;41-50;w;11;Toller;2005;w;rot/weiss
88785;31-40;w;10;Mischling gross;2015;w;weiss
88797;41-50;w;1;Malteser;2005;m;weiss
88803;41-50;w;10;Malteser;2003;m;weiss
88806;51-60;w;12;Chihuahua;2011;w;braun/beige
88806;51-60;w;12;Chihuahua;2005;w;schwarz/weiss
88806;51-60;w;12;Chihuahua;2006;w;schwarz/weiss
88810;41-50;w;7;Nova Scotia Duck Tolling Retriever;2005;w;rot/weiss
88829;61-70;w;6;West Highland White Terrier;2005;w;weiss
88836;41-50;m;10;Golden Retriever;2005;w;blondfarben
88842;51-60;w;6;Flat Coated Retriever;2011;w;schwarz
88843;71-80;m;10;West Highland White Terrier;2014;m;weiss
88844;61-70;m;8;Zwergpudel;2005;w;silber
88845;51-60;w;6;West Highland White Terrier;2005;m;weiss
88850;51-60;w;9;Yorkshire Terrier;2006;w;tricolor
88850;51-60;w;9;Yorkshire Terrier;2012;w;blue/tan
88850;51-60;w;9;Yorkshire Terrier;2006;m;blue/tan
88852;61-70;w;3;Airedale Terrier;2005;m;schwarz
88852;61-70;w;3;Zwergschnauzer;2016;w;pfeffer/salz
88857;51-60;w;7;Labrador Retriever;2005;w;gelb
88862;61-70;w;3;Mischling klein;2005;w;beige
88865;51-60;w;10;Appenzeller;2013;w;tricolor
88866;41-50;m;2;Labrador Retriever;2005;m;blondfarben
88866;41-50;m;2;Labrador Retriever;2010;m;braun
88871;51-60;w;11;Chihuahua;2010;w;braun/schwarz
88871;51-60;w;11;Zwergschnauzer;2008;w;schwarz/braun
88871;51-60;w;11;Chihuahua;2009;w;weiss
88881;61-70;m;3;Labrador Retriever;2005;m;braun
88882;71-80;m;2;Labrador Retriever;2007;m;blondfarben
88886;61-70;w;11;Dackel;2015;m;schwarz/braun
88888;51-60;m;2;Langhaardackel;2005;w;rot/braun
88888;51-60;m;2;Langhaardackel;2012;m;braun
88892;51-60;w;7;Field Spaniel;2005;w;braun
88893;31-40;w;9;Labrador Retriever;2005;w;blondfarben
88897;81-90;w;7;Cairn Terrier;2005;w;schwarz/grau
88898;61-70;w;3;Border Collie;2005;m;schwarz/weiss
88902;61-70;w;7;Schäfer;2000;w;grau/weiss
88905;51-60;m;10;Schnauzer;2005;w;schwarz/grau
88923;51-60;w;12;Bolonka Zwetna;2010;w;schwarz/weiss
88923;51-60;w;12;West Highland White Terrier;2006;m;weiss
88923;51-60;w;12;Bolonka Zwetna;2008;m;schwarz/weiss
88924;61-70;m;9;Mischling klein;2006;m;tricolor
88925;61-70;w;9;Parson Jack Russell Terrier;2005;w;tricolor
88928;51-60;w;9;Chihuahua;2007;m;weiss/braun
88928;51-60;w;9;Malteser;2005;m;weiss
88929;51-60;m;3;Podenco;2005;m;rot/braun
88930;51-60;w;9;Zwergpudel;2006;m;apricot
88933;41-50;m;5;Jack Russel Terrier;2005;m;weiss/schwarz
88937;41-50;w;9;Deutscher Schäfer;2004;w;schwarz/grau
88943;71-80;m;7;Collie;2002;w;rot/braun/weiss
88949;31-40;w;11;Mischling klein;2015;w;weiss/braun/schwarz
88956;61-70;m;10;Jack Russel Terrier;2005;m;schwarz/braun
88961;41-50;w;7;Beagle;2011;m;tricolor
88965;51-60;w;7;Labrador Retriever;2010;m;braun
88974;61-70;m;9;Labrador Retriever;2005;m;schwarz
88980;71-80;m;12;Shih Tzu;2005;m;schwarz/weiss
88981;61-70;w;4;Mischling klein;2006;m;schwarz/braun
88988;61-70;w;9;Toypudel;2003;w;weiss
88993;51-60;w;7;Dackel;2005;w;schwarz/braun
88995;51-60;w;7;West Highland White Terrier;2005;w;weiss
88996;71-80;w;6;Mischling klein;2006;w;tricolor
88997;51-60;m;11;Schäfer;2005;w;schwarz/beige
88998;51-60;w;10;Goldendoodle;2014;w;creme
88999;41-50;w;5;Pudel;2005;m;weiss/braun
89000;41-50;w;1;Husky;2004;m;blondfarben
89003;31-40;w;6;Beauceron;2005;m;schwarz/rot
89008;51-60;m;10;Zwergpinscher;2016;w;schwarz/rot
89016;81-90;w;7;Belgischer Schäfer;2005;w;hellbraun
89018;31-40;w;2;Schnauzer;2005;w;schwarz
89023;61-70;w;9;Tibet Terrier;2009;w;tricolor
89025;51-60;w;3;Eurasier;2006;w;grau
89029;41-50;m;6;Schweizer Niederlaufhund;2008;m;weiss/braun
89031;61-70;w;10;Collie;2000;m;weiss/braun
89033;51-60;m;11;Schäfer;2008;w;braun/schwarz
89033;51-60;m;11;Mischling klein;2007;w;schwarz/braun
89033;51-60;m;11;Jack Russel Terrier;2011;m;tricolor
89034;31-40;w;11;Jack Russel Terrier;2004;m;tricolor
89034;31-40;w;11;Jack Russel Terrier;2008;w;tricolor
89038;41-50;w;3;Jack Russel Terrier;2006;w;tricolor
89045;51-60;w;11;Deutscher Schäfer;2005;m;schwarz/braun
89047;51-60;w;7;Schapendoes;2005;m;schwarz/grau
89048;51-60;w;3;Mops;2005;m;schwarz
89050;41-50;m;11;Mischling klein;2006;w;beige
89055;51-60;m;11;Yorkshire Terrier;2003;w;schwarz/braun/grau
89058;71-80;m;8;Deutscher Schäfer;2006;w;schwarz/gelb
89059;61-70;w;6;Mops;2010;m;beige
89063;51-60;m;3;Zwergpinscher;2012;m;schwarz/weiss
89063;51-60;m;3;Jack Russel Terrier;2003;w;weiss/schwarz/braun
89065;41-50;m;3;Podenco;2003;m;weiss/braun
89067;51-60;w;12;Podenco;2005;w;schwarz/braun
89069;41-50;w;2;Schäfer;2000;w;hellbraun
89070;51-60;w;7;Galgo Español;2003;w;blondfarben
89071;51-60;m;4;Mops;2006;m;braun
89076;51-60;w;8;Flat Coated Retriever;2006;m;schwarz
89080;41-50;w;2;Jack Russel Terrier;2004;w;tricolor
89081;51-60;m;3;Mischling gross;2015;m;gestromt
89083;61-70;w;9;Mischling klein;2007;w;weiss/schwarz
89086;71-80;m;11;Chihuahua;2004;m;braun
89089;71-80;w;6;Münsterländer;2006;m;braun/weiss
89090;61-70;w;12;Labrador Retriever;2004;m;golden
89092;71-80;m;7;Mischling klein;2005;w;hellbraun
89094;51-60;m;9;Parson Jack Russell Terrier;2005;m;rot/weiss
89096;61-70;m;9;Dobermann;2015;w;schwarz/braun
89099;41-50;w;9;Schäfer;2003;m;schwarz/gelb
89100;51-60;m;9;Jack Russel Terrier;2005;m;tricolor
89102;61-70;w;11;Yorkshire Terrier;2011;w;blue/tan
89110;51-60;w;7;Parson Jack Russell Terrier;2006;w;tricolor
89113;51-60;w;7;Labrador Retriever;2006;w;gelb
89115;51-60;w;9;Podenco;2012;m;rot
89118;31-40;w;5;Husky;2005;w;beige/weiss
89120;71-80;w;12;Dalmatiner;2006;w;braun/weiss
89127;51-60;w;11;Kromfohrländer;2006;m;weiss/braun
89127;51-60;w;11;Miniature Australien Shepard;2012;m;tricolor
89135;31-40;w;5;Schäfer;2005;w;tricolor
89137;71-80;w;8;Zwergpudel;2005;w;apricot
89139;51-60;m;2;Italienisches Windspiel;2013;w;grau
89141;41-50;w;12;Jack Russel Terrier;2006;w;schwarz/weiss
89143;41-50;w;12;Pekingese;2006;w;hellbraun
89145;51-60;w;12;Golden Retriever;2011;m;creme
89151;31-40;w;2;Chihuahua;2006;w;schwarz/weiss
89153;21-30;w;12;Boxer;2006;w;weiss/beige
89154;61-70;m;4;Jack Russel Terrier;2006;m;schwarz/braun/weiss
89158;61-70;m;4;Chihuahua;2005;m;beige
89158;61-70;m;4;Chihuahua;2005;m;beige
89160;61-70;w;7;Coton de Tulear;2006;w;weiss
89166;81-90;w;7;Malteser;2001;w;weiss
89168;61-70;w;7;Lagotto Romagnolo;2006;m;braun
89169;71-80;w;11;Havaneser;2006;m;schwarz/weiss
89176;51-60;w;10;Yorkshire Terrier;2005;w;schwarz/braun
89177;31-40;w;3;Chihuahua;2004;m;weiss/braun
89180;51-60;w;8;Jack Russel Terrier;2006;m;tricolor
89190;51-60;w;2;Cairn Terrier;2006;m;beige/rot
89193;41-50;m;9;Riesenschnauzer;2006;w;schwarz
89194;41-50;w;11;Dogo Canario;2012;m;braun
89195;41-50;w;10;Mischling klein;2001;m;weiss
89201;51-60;w;4;Pekingese;2002;w;braun/gold
89206;31-40;m;9;Malteser;2005;w;weiss
89207;61-70;w;9;Pinscher;2005;w;hellbraun
89208;61-70;w;7;Mischling klein;2008;w;tricolor
89209;31-40;w;10;Chihuahua;2005;m;beige/braun
89209;31-40;w;10;Chihuahua;2006;m;schwarz
89212;41-50;w;11;Tibet Terrier;2016;w;hellbraun
89221;31-40;m;9;Belgischer Schäfer;2006;w;schwarz/weiss
89222;51-60;w;6;Golden Retriever;2006;w;blondfarben
89227;71-80;m;9;Chihuahua;2012;w;beige/schwarz
89240;61-70;m;11;Yorkshire Terrier;2006;w;grau/silber
89250;31-40;w;3;Weimaraner;2006;w;grau/braun
89250;31-40;w;3;Chihuahua;2012;m;braun/weiss
89252;51-60;w;7;Mischling klein;2006;m;schwarz
89254;71-80;w;9;Labrador Retriever;2006;w;schwarz
89256;81-90;m;11;Irish Setter;2006;m;braun
89259;51-60;m;10;Jack Russel Terrier;2002;m;weiss/braun
89260;41-50;m;5;Jack Russel Terrier;2006;w;tricolor
89265;51-60;w;7;Tibet Terrier;2005;w;rot/braun/weiss
89265;51-60;w;7;Tibet Terrier;2005;m;rot/braun/weiss
89268;71-80;w;2;Shih Tzu;2010;m;beige
89269;51-60;w;7;Welsh Springer Spaniel;2006;m;weiss/braun
89271;41-50;w;6;Australian Terrier;2004;m;braun/beige
89279;71-80;m;8;Tervueren;2006;w;schwarz/braun/rot
89280;71-80;w;7;Lhasa Apso;2012;m;zobel
89283;51-60;w;3;Pinscher;2010;w;schwarz/braun
89286;51-60;w;2;Mischling klein;2006;w;hellbraun
89290;41-50;m;9;Malteser;2006;w;weiss
89292;31-40;m;5;Segugio;2005;m;schwarz
89293;41-50;m;11;Chihuahua;2013;m;creme
89293;41-50;m;11;Shih Tzu;2014;w;rot/weiss
89293;41-50;m;11;Shih Tzu;2016;w;schwarz
89295;71-80;w;11;Pudel;2003;w;weiss
89296;61-70;w;9;Irish Terrier;2006;m;rot
89299;31-40;m;9;Greyhound;2005;m;schwarz
89299;31-40;m;9;Beagle;2008;w;tricolor
89302;61-70;m;6;English Setter;2006;m;weiss/braun
89303;51-60;m;9;Zwergpudel;2006;w;schwarz
89310;41-50;w;6;Dalmatiner;2006;w;schwarz/weiss
89313;21-30;w;9;Border Collie;2006;w;tricolor
89320;71-80;w;9;Zwergpudel;2006;w;silber
89322;71-80;w;4;Deutscher Schäfer;2001;w;schwarz/braun
89322;71-80;w;4;Dackel;2011;m;schwarz/braun
89331;51-60;m;11;Pekingese;2002;m;braun/weiss
89332;51-60;w;1;Chihuahua;2006;m;silbergrau
89332;51-60;w;1;Chihuahua;2006;m;beige/weiss
89333;81-90;m;9;Appenzeller;2004;m;braun/schwarz
89338;41-50;m;5;Schäfer;2006;m;braun/schwarz/grau
89338;41-50;m;5;Anatolischer Hirtenhund;2014;m;beige/schwarz
89340;31-40;w;2;Golden Retriever;2005;m;gestromt
89345;21-30;w;9;Mops;2007;w;braun
89347;71-80;w;4;West Highland White Terrier;2014;m;weiss
89348;51-60;w;8;Schäfer;2006;w;schwarz/braun
89349;71-80;m;3;Labrador Retriever;2006;w;schwarz
89350;41-50;w;7;Spanischer Windhund;2006;m;schwarz
89353;61-70;w;7;Continental Bulldog;2006;m;braun/schwarz/weiss
89353;61-70;w;7;Phalène;2015;m;tricolor
89353;61-70;w;7;Tibetan Spaniel;2012;m;braun/weiss
89355;41-50;w;1;Deutsche Dogge;2015;m;schwarz/grau/weiss
89355;41-50;w;1;Neufundländer;2005;m;schwarz
89358;41-50;w;9;Mischling klein;2009;w;grau
89358;41-50;w;9;Podenco;2015;w;hellbraun
89358;41-50;w;9;Jack Russel Terrier;2006;w;tricolor
89360;41-50;w;11;Bichon frisé;2005;m;weiss
89362;51-60;m;11;Husky;2015;w;creme
89363;41-50;w;3;Chihuahua;2006;m;braun
89366;51-60;w;3;Jack Russel Terrier;2006;w;tricolor
89370;51-60;m;7;Malteser;2004;m;weiss
89371;61-70;w;2;Mischling klein;2009;m;tricolor
89372;41-50;w;5;Scottish Terrier;2004;m;weizen
89378;51-60;w;11;Italienisches Windspiel;2006;m;grau
89384;41-50;m;3;Zwergpudel;2005;m;schwarz/weiss
89394;41-50;w;7;Pudel;2005;m;apricot
89399;71-80;m;12;American Staffordshire Terrier;1998;m;braun/schwarz
89402;71-80;m;9;Collie;2004;w;schwarz/weiss
89412;61-70;w;4;Malteser;2012;w;weiss
89413;61-70;m;7;Parson Jack Russell Terrier;2006;m;weiss/beige
89414;71-80;w;2;Cairn Terrier;2006;w;beige
89415;51-60;w;7;Dachshund;2006;m;saufarben
89415;51-60;w;7;Dachshund;2006;m;saufarben
89416;41-50;w;10;Jack Russel Terrier;2013;m;schwarz/braun
89416;41-50;w;10;Border Terrier;2004;w;beige
89422;31-40;w;10;Pekingese;2003;w;braun
89423;51-60;w;4;Yorkshire Terrier;2006;w;blue/tan
89427;41-50;w;9;Whippet;2006;w;weiss/braun
89427;41-50;w;9;Zwergspitz;2008;m;hellbraun
89433;41-50;w;11;Yorkshire Terrier;2008;m;blue/tan
89433;41-50;w;11;Chihuahua;2006;m;weiss/braun
89433;41-50;w;11;Chihuahua;2006;m;hellbraun
89436;71-80;m;9;Malteser;2006;m;weiss
89438;51-60;m;7;American Bulldog;2006;w;weiss/braun
89439;71-80;m;3;Dackel;2009;m;rot
89439;71-80;m;3;Dackel;2009;m;rot
89441;61-70;w;10;Yorkshire Terrier;2006;w;black/tan
89445;81-90;w;12;Chihuahua;2006;m;schwarz/weiss
89448;51-60;w;6;Chihuahua;2006;m;schwarz/weiss
89450;51-60;m;8;Labrador Retriever;2008;w;gelb
89453;61-70;w;10;Havaneser;2006;w;braun/weiss
89454;51-60;m;3;Border Collie;2008;w;tricolor
89458;61-70;m;2;Flat Coated Retriever;2006;w;schwarz
89459;61-70;w;4;Toypudel;2006;m;weiss
89461;41-50;w;9;Dackel;2006;w;hellbraun
89462;51-60;w;7;Rhodesian Ridgeback;2016;w;braun
89466;41-50;w;9;Chihuahua;2006;m;weiss/braun
89474;41-50;m;3;Jack Russel Terrier;2010;w;tricolor
89477;71-80;w;3;Zwergpudel;2006;w;braun
89478;41-50;w;7;Rauhaar Dackel;2006;w;saufarben
89480;31-40;w;3;Magyar Viszla;2010;w;braun
89482;51-60;w;7;Havaneser;2006;w;beige
89482;51-60;w;7;Havaneser;2008;w;schwarz
89483;51-60;w;6;Yorkshire Terrier;2005;w;blue/tan
89489;31-40;w;3;Gos d'Atura Català;2006;w;braun
89489;31-40;w;3;Border Collie;2016;m;tricolor
89494;41-50;w;2;Beagle;2006;w;tricolor
89496;41-50;w;11;Chihuahua;2004;w;schwarz/weiss
89497;71-80;w;7;Berger des Pyrenées;2008;m;fauve
89497;71-80;w;7;Terrier;2007;w;hellbraun
89498;51-60;m;9;Boxer;2011;m;gelb
89503;51-60;w;3;Chihuahua;2013;w;tricolor
89504;51-60;w;9;Jack Russel Terrier;2007;w;braun/weiss
89511;41-50;m;11;Mischling klein;2003;w;rot/weiss
89520;51-60;w;11;Mischling klein;2008;w;braun
89523;71-80;w;7;Podenco;2007;w;zimt
89524;51-60;w;10;Magyar Viszla;2006;m;braun
89525;51-60;m;7;Parson Jack Russell Terrier;2007;w;weiss/rot
89526;31-40;w;9;Appenzeller;2004;m;tricolor
89528;31-40;w;5;Mischling klein;2006;m;tricolor
89533;61-70;w;10;Appenzeller;2004;m;tricolor
89538;61-70;w;7;Mischling klein;2006;w;schwarz/braun
89539;41-50;m;11;Terrier;2006;w;schwarz
89545;61-70;m;7;Boxer;2007;w;dunkel gestromt
89546;31-40;w;7;Whippet;2016;m;rot
89555;41-50;w;7;Papillon;2013;w;tricolor
89559;41-50;w;9;Malteser;2006;w;weiss
89564;41-50;w;8;Podenco Ibicenco;2005;w;braun
89565;61-70;w;4;Border Collie;2007;m;schwarz/braun/weiss
89570;31-40;m;11;Pinscher;2006;m;braun
89570;31-40;m;11;Pinscher;2009;w;braun
89572;41-50;w;3;Pinscher;2014;w;braun schwarz gestromt
89575;51-60;w;11;Windhund;2007;w;gestromt
89577;41-50;w;7;Boston Terrier;2015;w;schwarz gestromt
89584;31-40;w;5;Podenco;2006;w;hellbraun
89586;81-90;w;7;Pudel;2006;m;grau/schwarz
89587;61-70;m;8;Weimaraner;2006;w;silber
89588;31-40;w;10;Chihuahua;2011;m;schwarz/weiss
89591;61-70;m;6;Berger de Brie;2006;m;schwarz
89594;41-50;w;1;Chihuahua;2007;m;beige/weiss
89594;41-50;w;1;Chihuahua;2011;m;schwarz
89594;41-50;w;1;Chihuahua;2011;m;grau
89595;31-40;w;3;Thai Ridgeback;2006;w;sandfarbig
89597;41-50;w;2;Pinscher;2005;w;schwarz
89603;41-50;m;6;Dalmatiner;2003;m;weiss/schwarz
89603;41-50;m;6;Papillon;2008;w;schwarz/weiss
89604;61-70;m;1;English Setter;2007;m;weiss/gelb
89604;61-70;m;1;English Setter;2007;w;weiss/gelb
89606;31-40;m;4;Maremma-Abruzzenhund;2006;m;fauve
89608;51-60;w;7;Italienisches Windspiel;2011;w;blau
89609;31-40;w;2;Australian Cattle Dog;2006;w;weiss/rot
89612;71-80;m;3;Labrador Retriever;2007;w;gelb
89613;31-40;w;9;Australian Shepherd;2007;m;schwarz/braun/grau
89613;31-40;w;9;Border Collie;2013;m;red merle
89618;71-80;m;7;Eurasier;2007;w;rot
89623;41-50;m;9;Entlebucher Sennenhund;2007;w;schwarz/weiss/beige
89623;41-50;m;9;Pomeranian;2010;m;orange
89623;41-50;m;9;Zwergspitz;2010;w;orange
89625;31-40;w;9;Terrier;2005;w;schwarz
89631;31-40;w;10;Whippet;2007;w;weiss/braun
89631;31-40;w;10;Galgo Español;2011;m;schwarz/weiss
89632;31-40;m;11;Parson Russell Terrier;2007;m;rot/braun/weiss
89633;51-60;w;7;Lakeland Terrier;2007;m;rot
89638;31-40;w;2;Bichon frisé;2007;w;weiss
89644;31-40;w;3;Australian Shepherd;2006;w;schwarz/grau/weiss
89645;31-40;m;5;Labrador Retriever;2007;m;schwarz
89648;41-50;w;3;Labrador Retriever;2007;w;schwarz
89650;41-50;m;8;Dachshund;2006;w;schwarz/rot
89651;31-40;w;9;Chihuahua;2004;w;braun
89657;41-50;m;11;Labrador Retriever;2013;m;grau
89658;31-40;w;12;Deutscher Schäfer;2006;w;grau
89658;31-40;w;12;Husky;2003;m;schwarz
89661;51-60;m;3;Belgischer Schäfer;2006;w;fauve
89664;31-40;m;4;Chihuahua;2006;w;braun
89666;41-50;w;3;Mops;2003;m;beige
89667;51-60;w;4;Chihuahua;2006;m;braun
89670;41-50;w;6;Foxterrier;2009;w;braun/weiss
89674;51-60;w;6;Jack Russel Terrier;2011;w;hellbraun
89677;51-60;m;3;Jack Russel Terrier;2010;w;weiss/beige
89677;51-60;m;3;Jack Russel Terrier;2013;m;weiss/braun
89679;71-80;w;7;Pudel;2015;m;rot
89680;61-70;w;11;Malteser;2013;w;weiss
89683;51-60;m;11;Malteser;2005;m;braun/weiss
89687;31-40;m;6;Schwedischer Vallhund;2007;w;braun/schwarz/weiss
89687;31-40;m;6;Podenco;2001;w;braun/weiss
89689;31-40;w;6;Chihuahua;2004;w;beige
89690;61-70;w;4;Pekingese;2002;m;schwarz/braun
89691;61-70;w;10;Chihuahua;2004;m;beige
89700;61-70;m;12;Bergamasker;2007;w;grau/schwarz
89703;51-60;m;8;Mischling gross;2016;w;beige/braun
89704;41-50;w;10;Chihuahua;2004;m;schwarz/weiss
89704;41-50;w;10;Chihuahua;2004;w;schwarz/weiss
89704;41-50;w;10;Chihuahua;2008;w;schwarz/weiss
89705;41-50;w;10;Shetland Sheepdog;2007;w;tricolor
89707;51-60;w;12;Chihuahua;2006;m;tricolor
89707;51-60;w;12;Chihuahua;2011;w;hellbraun
89709;51-60;w;9;Chihuahua;2004;w;tricolor
89710;41-50;m;9;Golden Retriever;2006;m;beige
89712;51-60;w;7;Manchester Terrier;2012;m;schwarz/braun
89717;31-40;w;9;Münsterländer;2004;w;weiss/braun
89722;31-40;m;2;Rhodesian Ridgeback;2007;m;braun
89723;71-80;m;10;Boston Terrier;2007;m;braun/weiss
89726;31-40;m;2;Schäfer;2007;m;schwarz/braun
89729;51-60;m;10;Appenzeller;2012;w;tricolor
89733;71-80;m;8;Jack Russel Terrier;2007;m;schwarz/weiss/braun
89736;71-80;m;11;Yorkshire Terrier;2007;m;blue/tan
89737;61-70;w;2;Golden Retriever;2011;w;golden
89739;51-60;m;10;Kromfohrländer;2007;m;weiss/braun
89745;41-50;m;12;West Highland White Terrier;2007;m;braun gestromt
89747;51-60;m;11;Beagle;2003;w;tricolor
89747;51-60;m;11;Poitevin Jagdhund;2006;w;tricolor
89752;41-50;m;12;Parson Russell Terrier;2007;w;weiss
89752;41-50;m;12;Vizsla;2008;m;rot
89753;31-40;w;7;Deutscher Schäfer;2006;m;gelb/schwarz
89756;41-50;m;11;Border Collie;2016;w;braun/weiss
89757;51-60;w;6;Mischling klein;2006;w;weiss
89758;51-60;m;2;Mischling klein;2006;w;schwarz/grau/weiss
89760;71-80;w;3;Papillon;2004;w;tricolor
89765;31-40;w;6;Terrier;2006;w;schwarz
89766;41-50;m;9;Französische Bulldogge;2013;w;beige
89774;41-50;w;3;Parson Jack Russell Terrier;2004;m;weiss/rot
89778;41-50;w;10;Berger des Pyrenées;2007;m;gestromt
89779;71-80;m;7;Mischling klein;2006;m;weiss/creme
90013;51-60;m;3;Altdeutscher Schäfer;2007;w;grau
90047;41-50;m;9;Mischling gross;2010;w;schwarz/weiss
90049;31-40;w;9;Jack Russel Terrier;2000;w;weiss/schwarz
90050;51-60;w;6;Schäfer;2006;w;schwarz/braun
90050;51-60;w;6;Mischling klein;2007;m;braun/schwarz
90050;51-60;w;6;Jack Russel Terrier;2008;w;tricolor
90059;51-60;m;10;Nova Scotia Duck Tolling Retriever;2007;w;rot/weiss
90077;61-70;m;8;Foxterrier;2010;w;tricolor
90083;61-70;w;8;Langhaardackel;2006;m;schwarz/rot
90087;71-80;m;7;Zwergschnauzer;2016;w;schwarz
90122;51-60;w;12;Rottweiler;2015;w;schwarz/braun
90193;51-60;w;10;Chihuahua;2007;m;creme
90259;31-40;m;3;Cocker Spaniel;2007;m;braun
90293;41-50;w;2;West Highland White Terrier;2009;w;weiss
90305;51-60;m;7;Norfolk Terrier;2010;w;rot
90319;51-60;w;4;Belgischer Schäfer;2006;m;schwarz
90324;71-80;w;3;Sheltie;2007;w;tricolor
90328;31-40;w;4;Französische Bulldogge;2006;w;braun schwarz gestromt
90344;;m;;Shih Tzu;1998;w;schwarz
90352;51-60;w;9;Australian Shepherd;2007;w;blue merle/weiss
90352;51-60;w;9;Cavalier King Charles Spaniel;2013;w;braun/weiss
90357;61-70;w;7;Bergamasker;2007;w;grau/schwarz
90359;41-50;w;2;Mischling klein;2007;m;braun/weiss
90360;31-40;w;3;Yorkshire Terrier;2012;w;schwarz Marken
90361;41-50;w;9;Weimaraner;2007;m;silbergrau
90363;71-80;w;6;Malteser;2006;m;weiss
90377;41-50;w;7;Tibetan Spaniel;2007;m;sable
90381;51-60;w;10;Zwergpinscher;2007;m;rot
