"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard"
"vicarage" 0.0043918721086842 0.0053795898361616 0.0105953991037539 0 0 0 0 0 0 0 0
"welcomed" 0.0029279147391228 0.00119546440803591 0.00249303508323621 0.00575043128234618 0.00250836120401338 0.00106885568310567 0 0.00102995097433362 0.000562516699714523 0.00139821420082271 0
"wintry" 0 0.00119546440803591 0 0 0 0.00267213920776417 0.00112613880786946 0.00102995097433362 0.00337510019828714 0.00167785704098725 0.00096324266009093
"ale" 0 0.00298866102008978 0 0 0 0 0 0.00102995097433362 0.000562516699714523 0.00475392828279721 0.00192648532018186
"allude" 0.0014639573695614 0.00239092881607182 0 0.000821490183192311 0 0.00106885568310567 0.00225227761573892 0.00154492646150043 0.00140629174928631 0.00279642840164542 0
"amiss" 0.0014639573695614 0.00239092881607182 0.00373955262485431 0.000821490183192311 0.000836120401337793 0.000534427841552834 0 0.000514975487166811 0.00112503339942905 0.00223714272131633 0.00096324266009093
"ample" 0.0014639573695614 0.000597732204017956 0.00373955262485431 0.00164298036638462 0.000836120401337793 0.00267213920776417 0.00225227761573892 0.00154492646150043 0.000562516699714523 0.000838928520493626 0.00192648532018186
"arrange" 0 0.000597732204017956 0.00186977631242716 0.000821490183192311 0 0.00213771136621133 0 0.00154492646150043 0.00253132514871535 0.00139821420082271 0.00192648532018186
"arranging" 0 0.000597732204017956 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.00213771136621133 0.00225227761573892 0.00205990194866724 0.000843775049571784 0.00195749988115179 0.00288972798027279
"arrested" 0 0.00119546440803591 0 0.00164298036638462 0 0.00267213920776417 0.00337841642360837 0.00308985292300087 0.00168755009914357 0.00111857136065817 0
"attach" 0 0.000597732204017956 0.00311629385404526 0.00246447054957693 0.00418060200668896 0.00213771136621133 0.00112613880786946 0 0.000843775049571784 0.000559285680329084 0.00385297064036372
"backward" 0.0014639573695614 0.00239092881607182 0.000623258770809052 0.000821490183192311 0 0.000534427841552834 0 0.00154492646150043 0.00309384184842988 0.00139821420082271 0.00096324266009093
"balls" 0.0014639573695614 0.000597732204017956 0.00311629385404526 0.00657192146553849 0.00250836120401338 0.0016032835246585 0 0.00154492646150043 0.000843775049571784 0 0.00096324266009093
"bidding" 0.0014639573695614 0.00298866102008978 0 0.00246447054957693 0.000836120401337793 0.00106885568310567 0.00450455523147783 0.00154492646150043 0.000562516699714523 0.00195749988115179 0
"blanche" 0 0 0 0 0 0.0106885568310567 0 0.00411980389733449 0 0 0
"blushing" 0.0014639573695614 0.00119546440803591 0.00249303508323621 0.000821490183192311 0.000836120401337793 0 0 0 0.00140629174928631 0.00363535692213904 0.00096324266009093
"brains" 0.0014639573695614 0.00478185763214365 0 0.000821490183192311 0 0.00267213920776417 0.00112613880786946 0.00205990194866724 0.00168755009914357 0.000559285680329084 0
"breathless" 0.0014639573695614 0.00358639322410774 0 0.00164298036638462 0 0.000534427841552834 0.00112613880786946 0.00102995097433362 0.00168755009914357 0.00223714272131633 0.00096324266009093
"brightest" 0 0.00298866102008978 0.000623258770809052 0.00164298036638462 0 0.00106885568310567 0 0.000514975487166811 0.00309384184842988 0.00167785704098725 0
"brightly" 0.0014639573695614 0 0 0 0 0.00106885568310567 0.00112613880786946 0.00205990194866724 0.00393761689800166 0.00139821420082271 0.00096324266009093
"brows" 0.0029279147391228 0.00179319661205387 0 0 0 0.00213771136621133 0.00225227761573892 0.00308985292300087 0.000562516699714523 0.00111857136065817 0.00481621330045465
"bursting" 0.0014639573695614 0.00239092881607182 0 0 0 0.0016032835246585 0 0.000514975487166811 0.00140629174928631 0.00251678556148088 0.00481621330045465
"busily" 0.0029279147391228 0.000597732204017956 0 0.00246447054957693 0.00250836120401338 0.000534427841552834 0 0.00154492646150043 0.00112503339942905 0.00279642840164542 0.00096324266009093
"cake" 0 0.00179319661205387 0.00186977631242716 0.000821490183192311 0 0.00267213920776417 0.00112613880786946 0.00411980389733449 0.000281258349857261 0.00167785704098725 0
"carrier" 0 0 0 0 0 0.00106885568310567 0 0 0 0.00727071384427809 0
"censure" 0.0029279147391228 0.000597732204017956 0.00373955262485431 0.00410745091596155 0.0100334448160535 0.000534427841552834 0 0.000514975487166811 0 0 0
"cheering" 0.0029279147391228 0.00179319661205387 0.0012465175416181 0.00164298036638462 0 0.00213771136621133 0.00337841642360837 0.000514975487166811 0.000843775049571784 0.00139821420082271 0.00288972798027279
"colours" 0 0.000597732204017956 0.000623258770809052 0 0 0.000534427841552834 0.00112613880786946 0.00257487743583405 0.00225006679885809 0.00223714272131633 0.00288972798027279
"commendation" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0.00657192146553849 0.00668896321070234 0 0.00112613880786946 0.00102995097433362 0.000562516699714523 0.000838928520493626 0
"companionship" 0.0029279147391228 0.00179319661205387 0 0 0 0.00213771136621133 0.00112613880786946 0.00205990194866724 0.000843775049571784 0.00223714272131633 0.00288972798027279
"considerations" 0 0.00239092881607182 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.000534427841552834 0.00112613880786946 0.00154492646150043 0.00168755009914357 0.00223714272131633 0
"continuing" 0 0 0.00311629385404526 0.00164298036638462 0.00585284280936455 0.000534427841552834 0.00225227761573892 0.00102995097433362 0.000843775049571784 0.00139821420082271 0.00096324266009093
"conversing" 0 0.00298866102008978 0 0.00246447054957693 0.00250836120401338 0.00267213920776417 0.00337841642360837 0.00102995097433362 0.000843775049571784 0.00111857136065817 0
"dearer" 0 0.00119546440803591 0.00373955262485431 0 0.00501672240802676 0.00106885568310567 0.00225227761573892 0.00102995097433362 0.000562516699714523 0.00167785704098725 0
"dense" 0 0 0 0 0 0.003206567049317 0.00337841642360837 0.00411980389733449 0.00196880844900083 0 0.00385297064036372
"dent" 0 0 0 0 0 0.0149639795634793 0 0 0 0 0
"deserves" 0.00585582947824559 0.00179319661205387 0.00373955262485431 0.00328596073276924 0.000836120401337793 0 0 0.000514975487166811 0.000562516699714523 0.00167785704098725 0.00096324266009093
"dining" 0 0 0.00373955262485431 0.00492894109915386 0.00668896321070234 0.000534427841552834 0 0.00102995097433362 0.000562516699714523 0.000838928520493626 0
"distrust" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0.00164298036638462 0.00585284280936455 0.0016032835246585 0.00225227761573892 0.00102995097433362 0.00112503339942905 0.000559285680329084 0.00192648532018186
"documents" 0 0 0 0 0 0.000534427841552834 0.00112613880786946 0.00154492646150043 0.00478139194757344 0.00167785704098725 0
"drawings" 0.0043918721086842 0.00597732204017956 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.00267213920776417 0 0 0.000281258349857261 0 0
"dusty" 0 0.000597732204017956 0.000623258770809052 0 0 0.000534427841552834 0.00112613880786946 0.00102995097433362 0.00281258349857261 0.00279642840164542 0.00192648532018186
"easy-chair" 0.0014639573695614 0.00179319661205387 0 0 0 0.00267213920776417 0 0.00102995097433362 0.00225006679885809 0.00251678556148088 0
"eloquence" 0 0.00298866102008978 0 0.000821490183192311 0.00418060200668896 0.0016032835246585 0.00112613880786946 0.000514975487166811 0.00140629174928631 0.00167785704098725 0.00096324266009093
"endeavours" 0.0029279147391228 0.00239092881607182 0.000623258770809052 0.00575043128234618 0.00167224080267559 0.00106885568310567 0 0.00102995097433362 0.00140629174928631 0.000838928520493626 0
"entreaty" 0 0.000597732204017956 0 0.00657192146553849 0.00418060200668896 0 0 0.000514975487166811 0.00168755009914357 0.00111857136065817 0.00288972798027279
"excessive" 0.0043918721086842 0.000597732204017956 0.00186977631242716 0.00328596073276924 0.00418060200668896 0.000534427841552834 0.00112613880786946 0.00205990194866724 0.000281258349857261 0.000559285680329084 0.00288972798027279
"exclamation" 0.0014639573695614 0.00179319661205387 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.0016032835246585 0.00225227761573892 0.000514975487166811 0.00168755009914357 0.000559285680329084 0.00096324266009093
"excuses" 0.0043918721086842 0.0053795898361616 0.00498607016647242 0.00164298036638462 0.000836120401337793 0 0 0.000514975487166811 0.000562516699714523 0.000559285680329084 0
"expose" 0 0.00358639322410774 0.00311629385404526 0.00575043128234618 0.00167224080267559 0.00106885568310567 0.00225227761573892 0.000514975487166811 0 0.000838928520493626 0
"forbid" 0 0.00239092881607182 0.00186977631242716 0.00328596073276924 0.000836120401337793 0.000534427841552834 0 0.000514975487166811 0.00140629174928631 0.00195749988115179 0.00192648532018186
"frederick" 0 0.0149433051004489 0 0 0 0.0016032835246585 0 0 0 0 0
"frost" 0 0.00298866102008978 0.000623258770809052 0.000821490183192311 0.00250836120401338 0.00427542273242267 0.00112613880786946 0.00154492646150043 0.000562516699714523 0.000559285680329084 0.00192648532018186
"glided" 0 0.000597732204017956 0 0 0 0.003206567049317 0.00563069403934729 0.0046347793845013 0.000843775049571784 0.000838928520493626 0.00096324266009093
"graces" 0 0.000597732204017956 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.000534427841552834 0.00337841642360837 0.00360482841016768 0.000843775049571784 0.000838928520493626 0.00481621330045465
"guilt" 0 0.00179319661205387 0.00186977631242716 0.00246447054957693 0.00585284280936455 0.00213771136621133 0 0 0.00112503339942905 0.000838928520493626 0.00096324266009093
"henceforth" 0.0014639573695614 0.00418412542812569 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00106885568310567 0 0.00154492646150043 0.00168755009914357 0.00167785704098725 0
"horizon" 0.0014639573695614 0.00119546440803591 0 0 0.000836120401337793 0.00427542273242267 0.00675683284721675 0.000514975487166811 0.000281258349857261 0.00195749988115179 0.00096324266009093
"implied" 0.0043918721086842 0.00179319661205387 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.000534427841552834 0 0.00205990194866724 0.000562516699714523 0.000838928520493626 0.00288972798027279
"inevitable" 0 0.000597732204017956 0.00249303508323621 0.00246447054957693 0.00585284280936455 0.0016032835246585 0.00337841642360837 0.00205990194866724 0.000281258349857261 0.000279642840164542 0.00096324266009093
"insist" 0.0029279147391228 0.00418412542812569 0 0.00657192146553849 0.000836120401337793 0.0016032835246585 0.00225227761573892 0.00154492646150043 0.000281258349857261 0.000279642840164542 0
"involuntary" 0 0.00119546440803591 0.000623258770809052 0.000821490183192311 0.00250836120401338 0.003206567049317 0.00900911046295566 0.000514975487166811 0.000562516699714523 0.000559285680329084 0.00192648532018186
"jacket" 0 0 0 0 0 0.000534427841552834 0 0.00154492646150043 0.000281258349857261 0.00643178532378446 0
"kinder" 0.0014639573695614 0 0.00311629385404526 0.00164298036638462 0.000836120401337793 0.00213771136621133 0.00112613880786946 0.00205990194866724 0.000562516699714523 0.00111857136065817 0.00385297064036372
"latin" 0.00731978684780699 0 0 0 0 0.00106885568310567 0.00563069403934729 0.00102995097433362 0.000843775049571784 0.00223714272131633 0.00288972798027279
"lean" 0 0.000597732204017956 0 0 0 0.00267213920776417 0.00112613880786946 0.000514975487166811 0.0036563585481444 0.00139821420082271 0.00192648532018186
"lend" 0.0014639573695614 0.00119546440803591 0 0.000821490183192311 0 0.0016032835246585 0.00112613880786946 0.00102995097433362 0.00140629174928631 0.0033557140819745 0.00096324266009093
"lent" 0.0014639573695614 0.00179319661205387 0.0012465175416181 0 0 0.00106885568310567 0.00337841642360837 0.0046347793845013 0.000843775049571784 0.00139821420082271 0
"lustre" 0.0014639573695614 0.00239092881607182 0 0.000821490183192311 0 0.0048098505739755 0.00337841642360837 0.00257487743583405 0.000562516699714523 0.000838928520493626 0
"malice" 0 0.00478185763214365 0 0.00164298036638462 0.00250836120401338 0 0.00225227761573892 0.00257487743583405 0.000562516699714523 0.00139821420082271 0.00096324266009093
"marks" 0.0014639573695614 0 0.0012465175416181 0.00164298036638462 0 0.000534427841552834 0.00337841642360837 0 0.00140629174928631 0.0033557140819745 0.00192648532018186
"massive" 0.0014639573695614 0.000597732204017956 0 0 0 0.003206567049317 0.00450455523147783 0.00154492646150043 0.00253132514871535 0.00111857136065817 0
"mildly" 0 0.00179319661205387 0 0.000821490183192311 0 0.000534427841552834 0.00225227761573892 0.00102995097433362 0.00196880844900083 0.00307607124180996 0.00096324266009093
"mill" 0 0 0.00249303508323621 0 0 0 0.00788297165508621 0 0.00253132514871535 0 0.00770594128072744
"musing" 0.0014639573695614 0.000597732204017956 0.00186977631242716 0 0 0.0016032835246585 0.00225227761573892 0 0.00140629174928631 0.00279642840164542 0.00288972798027279
"numbers" 0 0 0.00436281139566337 0 0 0.000534427841552834 0.00225227761573892 0.00154492646150043 0.00140629174928631 0.00111857136065817 0.00577945596054558
"outline" 0.0014639573695614 0.000597732204017956 0 0 0 0.00427542273242267 0.00675683284721675 0.00617970584600173 0 0 0
"oxford" 0 0 0.0012465175416181 0.000821490183192311 0.00836120401337793 0 0 0 0.000843775049571784 0.0033557140819745 0
"passengers" 0 0.00179319661205387 0 0 0 0.0016032835246585 0 0.00566473035883492 0.00140629174928631 0.00139821420082271 0.00096324266009093
"patiently" 0 0.00418412542812569 0.000623258770809052 0 0 0.0016032835246585 0.00337841642360837 0.00257487743583405 0.00140629174928631 0.00111857136065817 0
"patron" 0 0.00179319661205387 0 0.00246447054957693 0.000836120401337793 0.000534427841552834 0 0 0.00196880844900083 0.00111857136065817 0.00866918394081837
"penetration" 0.0029279147391228 0.00119546440803591 0.00311629385404526 0.00164298036638462 0.00250836120401338 0.00106885568310567 0.00225227761573892 0.00102995097433362 0.000562516699714523 0.00139821420082271 0.00096324266009093
"personage" 0 0.000597732204017956 0.000623258770809052 0.000821490183192311 0 0.00374099489086983 0.00225227761573892 0.00566473035883492 0.000281258349857261 0.000838928520493626 0.00096324266009093
"pick" 0.0014639573695614 0.00119546440803591 0.000623258770809052 0 0 0.00267213920776417 0.00112613880786946 0.00257487743583405 0.000843775049571784 0.00279642840164542 0
"pilot" 0.0014639573695614 0 0 0 0 0.012826268197268 0 0 0.000281258349857261 0.000559285680329084 0
"poole" 0 0 0 0 0 0.0149639795634793 0 0 0 0 0
"priest" 0 0 0 0 0 0.003206567049317 0 0.0113294607176698 0 0 0
"professions" 0 0.00119546440803591 0.00373955262485431 0.00492894109915386 0.00334448160535117 0 0.00112613880786946 0 0.000843775049571784 0.00167785704098725 0
"prosperity" 0.0014639573695614 0.00119546440803591 0.00186977631242716 0.00246447054957693 0.00167224080267559 0.00106885568310567 0.00788297165508621 0.000514975487166811 0.000281258349857261 0.000559285680329084 0.00385297064036372
"purposely" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0.00492894109915386 0.00418060200668896 0.00106885568310567 0 0.00205990194866724 0.00112503339942905 0.000559285680329084 0.00096324266009093
"regiment" 0 0 0.000623258770809052 0.0156083134806539 0.000836120401337793 0.000534427841552834 0 0.000514975487166811 0.00112503339942905 0.000279642840164542 0
"restrain" 0.0029279147391228 0.00298866102008978 0.00186977631242716 0.00164298036638462 0.00167224080267559 0.00267213920776417 0.00112613880786946 0 0.000562516699714523 0.00139821420082271 0.00096324266009093
"revenge" 0 0.0053795898361616 0 0.00164298036638462 0.00167224080267559 0.00106885568310567 0.00337841642360837 0.00205990194866724 0.00112503339942905 0 0.00192648532018186
"riding" 0.0043918721086842 0.00179319661205387 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.000534427841552834 0 0.000514975487166811 0.00196880844900083 0.00195749988115179 0.00288972798027279
"rigid" 0 0.00119546440803591 0 0 0 0.00374099489086983 0.00563069403934729 0.00102995097433362 0.00112503339942905 0.00139821420082271 0.00288972798027279
"rules" 0.0014639573695614 0.000597732204017956 0.00186977631242716 0 0 0.0048098505739755 0.00225227761573892 0.00257487743583405 0.000843775049571784 0.000838928520493626 0.00096324266009093
"seclusion" 0.0029279147391228 0.00239092881607182 0.00311629385404526 0.000821490183192311 0.000836120401337793 0.000534427841552834 0.00225227761573892 0.00411980389733449 0.000843775049571784 0.000279642840164542 0
"series" 0 0.000597732204017956 0.00249303508323621 0 0.00250836120401338 0.0016032835246585 0.00225227761573892 0.00205990194866724 0.00168755009914357 0.00139821420082271 0
"shadowy" 0 0.00119546440803591 0 0 0 0.00267213920776417 0.00225227761573892 0.00205990194866724 0.00196880844900083 0.00223714272131633 0
"sheep" 0 0.000597732204017956 0.000623258770809052 0 0 0.003206567049317 0.00112613880786946 0.000514975487166811 0.00337510019828714 0.00167785704098725 0
"sphere" 0.0014639573695614 0.000597732204017956 0.000623258770809052 0.00164298036638462 0 0.00267213920776417 0.00337841642360837 0.00360482841016768 0.000843775049571784 0.000279642840164542 0.00385297064036372
"stretch" 0.0014639573695614 0 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.00106885568310567 0.00112613880786946 0.00205990194866724 0.00225006679885809 0.00111857136065817 0.00288972798027279
"striving" 0.0043918721086842 0.00298866102008978 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.000534427841552834 0 0.000514975487166811 0.00196880844900083 0.00111857136065817 0.00192648532018186
"studying" 0.0014639573695614 0.00239092881607182 0 0.00328596073276924 0 0.0016032835246585 0.00225227761573892 0.00257487743583405 0.00112503339942905 0.00111857136065817 0.00096324266009093
"successful" 0 0.00179319661205387 0.00186977631242716 0.00246447054957693 0.000836120401337793 0 0.00337841642360837 0.00308985292300087 0.000281258349857261 0.00195749988115179 0.00096324266009093
"supplied" 0.0014639573695614 0.00119546440803591 0.00311629385404526 0.00164298036638462 0.00250836120401338 0.0016032835246585 0.00225227761573892 0.00308985292300087 0.00112503339942905 0 0
"timidly" 0.0014639573695614 0.00298866102008978 0 0 0 0 0 0 0.00281258349857261 0.00223714272131633 0.00385297064036372
"title" 0.0014639573695614 0.00358639322410774 0 0.000821490183192311 0 0.00213771136621133 0.00450455523147783 0.00257487743583405 0.00196880844900083 0 0
"tout" 0 0 0 0 0 0 0.0112613880786946 0.00926955876900259 0 0 0
"traced" 0 0.000597732204017956 0 0.00164298036638462 0.000836120401337793 0.00427542273242267 0.00112613880786946 0.00360482841016768 0.00112503339942905 0.00111857136065817 0
"trials" 0.00731978684780699 0.00478185763214365 0 0.000821490183192311 0.000836120401337793 0.000534427841552834 0 0.00257487743583405 0.000281258349857261 0.00167785704098725 0
"twisted" 0.0029279147391228 0 0.000623258770809052 0 0.00334448160535117 0.0016032835246585 0.00225227761573892 0.000514975487166811 0.00309384184842988 0.00111857136065817 0
"unequal" 0 0 0.00436281139566337 0.00328596073276924 0.000836120401337793 0.0016032835246585 0.00225227761573892 0.000514975487166811 0.000281258349857261 0.000838928520493626 0.00577945596054558
"unexpectedly" 0.0029279147391228 0.00119546440803591 0.000623258770809052 0.00246447054957693 0.000836120401337793 0.00106885568310567 0 0.00102995097433362 0.00309384184842988 0.000838928520493626 0.00096324266009093
"vagabond" 0 0 0 0 0 0.000534427841552834 0 0 0.00421887524785892 0.00167785704098725 0.00577945596054558
"visage" 0.0014639573695614 0 0 0 0 0.0048098505739755 0.00225227761573892 0.00257487743583405 0.00112503339942905 0.00139821420082271 0.00192648532018186
"warn^t" 0 0 0 0 0 0 0 0 0.00421887524785892 0.00363535692213904 0
"worthless" 0.0029279147391228 0.00179319661205387 0 0.00164298036638462 0.00250836120401338 0.0016032835246585 0.00112613880786946 0.00205990194866724 0.000562516699714523 0.000838928520493626 0.00481621330045465
"zoraide" 0 0 0 0 0 0 0.0315318866203448 0 0 0 0
"abbey" 0 0 0.0149582104994173 0 0 0 0 0 0.000281258349857261 0.000559285680329084 0
"acquaintances" 0.0029279147391228 0.00418412542812569 0 0.00903639201511542 0.000836120401337793 0.00106885568310567 0 0 0.000562516699714523 0.000559285680329084 0
"advisable" 0.0014639573695614 0.00179319661205387 0.0012465175416181 0.00492894109915386 0.00418060200668896 0.00106885568310567 0 0.00154492646150043 0.00112503339942905 0.000279642840164542 0
"affect" 0 0.00179319661205387 0.00311629385404526 0.00246447054957693 0.00250836120401338 0.00106885568310567 0.00225227761573892 0 0.000843775049571784 0.00111857136065817 0.00192648532018186
"amid" 0.00731978684780699 0.00358639322410774 0.000623258770809052 0.000821490183192311 0 0.00106885568310567 0.00225227761573892 0.00257487743583405 0.000562516699714523 0.000279642840164542 0.00192648532018186
"apprehensive" 0 0 0.00249303508323621 0.000821490183192311 0.00167224080267559 0.00213771136621133 0 0.00308985292300087 0.00140629174928631 0.00111857136065817 0.00096324266009093
"army" 0 0.000597732204017956 0 0.00246447054957693 0.000836120401337793 0 0 0.00257487743583405 0.00421887524785892 0 0.00192648532018186
"attract" 0.0043918721086842 0.00179319661205387 0.000623258770809052 0 0.00250836120401338 0.000534427841552834 0.00450455523147783 0.00360482841016768 0.000843775049571784 0.000279642840164542 0.00096324266009093
"beauties" 0.0029279147391228 0.00298866102008978 0.00186977631242716 0.00328596073276924 0.00334448160535117 0.0016032835246585 0.00112613880786946 0.00154492646150043 0.000562516699714523 0 0
"beef" 0.00878374421736839 0.000597732204017956 0 0 0.000836120401337793 0 0.00225227761573892 0.000514975487166811 0.00112503339942905 0.0033557140819745 0
"behave" 0 0.0053795898361616 0.00186977631242716 0.00164298036638462 0.00334448160535117 0.000534427841552834 0 0.00154492646150043 0.000281258349857261 0.000559285680329084 0.00192648532018186
"boldly" 0 0.0053795898361616 0 0.000821490183192311 0.000836120401337793 0.000534427841552834 0.00337841642360837 0.00205990194866724 0.000843775049571784 0.00111857136065817 0.00096324266009093
"boy^s" 0 0.00119546440803591 0 0 0.000836120401337793 0 0.00112613880786946 0.00154492646150043 0.00337510019828714 0.00195749988115179 0.00096324266009093
"brush" 0.0014639573695614 0.00298866102008978 0 0 0.000836120401337793 0.0016032835246585 0 0.00205990194866724 0.00281258349857261 0.000838928520493626 0
"burn" 0.0014639573695614 0.00239092881607182 0.00186977631242716 0 0 0.00374099489086983 0 0.00102995097433362 0.00168755009914357 0.000838928520493626 0.00096324266009093
"calamity" 0.00585582947824559 0.00239092881607182 0 0 0 0.0016032835246585 0.00112613880786946 0.00360482841016768 0.00140629174928631 0.000838928520493626 0
"carre" 0 0 0 0 0 0 0.00337841642360837 0.0123594116920035 0 0 0
"cherish" 0.0029279147391228 0.00657505424419751 0 0.000821490183192311 0 0.00213771136621133 0.00225227761573892 0.00257487743583405 0.000281258349857261 0.000279642840164542 0
"cleveland" 0 0 0 0 0.0225752508361204 0 0 0 0 0 0
"combined" 0.0029279147391228 0.000597732204017956 0.000623258770809052 0 0 0.00267213920776417 0.00112613880786946 0.00257487743583405 0.00168755009914357 0.00139821420082271 0.00096324266009093
"comforted" 0.0014639573695614 0.00179319661205387 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.00106885568310567 0.00225227761573892 0.00205990194866724 0.00112503339942905 0.00111857136065817 0.00192648532018186
"comprehension" 0.0029279147391228 0.00119546440803591 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.00213771136621133 0.00112613880786946 0.00205990194866724 0.00112503339942905 0.000279642840164542 0
"concluding" 0.0029279147391228 0.00298866102008978 0.00249303508323621 0.000821490183192311 0.00250836120401338 0 0.00337841642360837 0.00154492646150043 0.000843775049571784 0.000559285680329084 0.00096324266009093
"confide" 0.0014639573695614 0 0.000623258770809052 0.000821490183192311 0 0.00106885568310567 0 0 0.0036563585481444 0.00223714272131633 0.00096324266009093
"considers" 0 0 0.00249303508323621 0 0.00167224080267559 0.00106885568310567 0 0.00102995097433362 0.00450013359771618 0 0.00096324266009093
"cupboard" 0 0.00119546440803591 0 0 0 0.0016032835246585 0.00675683284721675 0.00154492646150043 0.00140629174928631 0.00167785704098725 0.00192648532018186
"delicious" 0 0.000597732204017956 0.0012465175416181 0.000821490183192311 0 0.00213771136621133 0 0.00102995097433362 0.00168755009914357 0.00307607124180996 0
"depths" 0.0014639573695614 0 0 0 0 0.00374099489086983 0.00225227761573892 0.000514975487166811 0.00112503339942905 0.00251678556148088 0.00288972798027279
"detail" 0.0029279147391228 0.000597732204017956 0.00186977631242716 0.000821490183192311 0.00167224080267559 0.00106885568310567 0.00225227761573892 0.00154492646150043 0.00225006679885809 0.000838928520493626 0
"detest" 0.00731978684780699 0.00418412542812569 0 0.00246447054957693 0.00250836120401338 0 0 0.00102995097433362 0.000843775049571784 0.000838928520493626 0.00096324266009093
"deuce" 0 0.00478185763214365 0 0 0 0.00374099489086983 0.00450455523147783 0 0.000562516699714523 0.00139821420082271 0.00096324266009093
"devote" 0.00585582947824559 0.00239092881607182 0.000623258770809052 0.000821490183192311 0 0.0016032835246585 0.00112613880786946 0.000514975487166811 0.00168755009914357 0.00139821420082271 0.00096324266009093
"dirt" 0 0 0.000623258770809052 0.00164298036638462 0.00167224080267559 0.000534427841552834 0 0 0.00309384184842988 0.00223714272131633 0.00192648532018186
"disorder" 0.0014639573695614 0 0.00186977631242716 0 0.000836120401337793 0.00106885568310567 0 0.00102995097433362 0.00140629174928631 0.00279642840164542 0.00288972798027279
"draws" 0 0.00119546440803591 0.00186977631242716 0 0.000836120401337793 0.0016032835246585 0.00112613880786946 0 0.00421887524785892 0.000279642840164542 0.00096324266009093
"educated" 0.0029279147391228 0 0.00186977631242716 0.00164298036638462 0 0.00213771136621133 0.00112613880786946 0.00154492646150043 0.00140629174928631 0.00139821420082271 0.00192648532018186
"eshton" 0 0 0 0 0 0.0144295517219265 0 0 0 0 0
"fatigued" 0 0 0.00249303508323621 0.00328596073276924 0.00167224080267559 0.000534427841552834 0.00225227761573892 0.00102995097433362 0.00140629174928631 0.00167785704098725 0.00096324266009093
"fervently" 0.0043918721086842 0.0053795898361616 0 0.000821490183192311 0 0.00106885568310567 0 0 0.000843775049571784 0.00251678556148088 0
"fidelity" 0 0.00119546440803591 0 0 0 0.0016032835246585 0.00225227761573892 0.00205990194866724 0.00225006679885809 0.00223714272131633 0
"folds" 0 0.000597732204017956 0 0 0 0.00267213920776417 0.00337841642360837 0.0046347793845013 0.00253132514871535 0 0
"forest" 0 0.000597732204017956 0.0012465175416181 0 0 0.00267213920776417 0.00450455523147783 0.00257487743583405 0.000843775049571784 0.00167785704098725 0.00096324266009093
"forgiveness" 0 0.00119546440803591 0 0.00164298036638462 0.00585284280936455 0.00106885568310567 0 0.000514975487166811 0.00140629174928631 0.00195749988115179 0.00096324266009093
"fortunes" 0 0.00119546440803591 0 0.000821490183192311 0.00250836120401338 0.00267213920776417 0.00112613880786946 0.000514975487166811 0.00225006679885809 0.00139821420082271 0.00096324266009093
"glee" 0.00878374421736839 0.00179319661205387 0.000623258770809052 0 0 0.00374099489086983 0.00112613880786946 0.00205990194866724 0.000562516699714523 0.000838928520493626 0
"grant" 0.0043918721086842 0.00478185763214365 0.00186977631242716 0 0 0.00267213920776417 0 0.00102995097433362 0.00112503339942905 0.000559285680329084 0
"hamal" 0 0 0 0 0 0 0 0.0139043381535039 0 0 0
"hit" 0.0029279147391228 0.00119546440803591 0.00186977631242716 0 0.000836120401337793 0.00213771136621133 0.00563069403934729 0.00154492646150043 0.000281258349857261 0.00139821420082271 0.00096324266009093
"hortense" 0 0 0 0 0 0 0.00788297165508621 0 0.00562516699714523 0 0
"imparted" 0.0029279147391228 0.00119546440803591 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.0016032835246585 0.00225227761573892 0.00205990194866724 0.00140629174928631 0.00139821420082271 0
"impressive" 0 0 0 0.000821490183192311 0 0.0016032835246585 0.00112613880786946 0.00154492646150043 0.00196880844900083 0.00223714272131633 0.00385297064036372
"indebted" 0 0.00119546440803591 0.00249303508323621 0.00657192146553849 0 0.00106885568310567 0.00112613880786946 0 0.00112503339942905 0.00139821420082271 0.00096324266009093
"innocence" 0 0.000597732204017956 0 0.000821490183192311 0.00167224080267559 0.0016032835246585 0.00225227761573892 0.00154492646150043 0.00140629174928631 0.00195749988115179 0.00288972798027279
